,HR_mean,HR_std,HR_min,HR_max,HRV_RMSSD,HRV_MeanNN,HRV_SDNN,HRV_CVNN,HRV_CVSD,HRV_MedianNN,HRV_MadNN,HRV_MCVNN,HRV_pNN50,HRV_pNN20,HRV_HF,HRV_VHF,HRV_HFn,HRV_LFHF,HRV_SD1,HRV_SD2,HRV_SD1SD2,RSP_mean,RSP_std,RSP_min,RSP_max,RRV_RMSSD,RRV_MeanBB,RRV_SDBB,RRV_SD1,RRV_SD2,RRV_SD2SD1,label,ID
0,0.60758018,0,1,0.129944765,0,0.362008577,0,0,0,0.443037975,0,0,0,0,0.34631989,0.049331104,1,0,0,0,0.005599858,1,0.462452109,0.665765375,0.47752381,0.081837589,0,0,0.076899778,0,0.306085102,1,1
1,0.335550647,0.560582916,0,0.129944765,0.52358105,0.582878401,0.701722756,0.75891474,0.538643445,0.696202532,0.296296296,0.297561902,0.315436233,0.486765734,0.299673581,0.016304348,0.775135018,0.085436739,0.52341354,0.688329263,0.35272755,0.632635794,0.424922493,0.268223312,0.260346754,0.258975983,0.170190097,0.536292386,0.257191899,0.771762425,0.874194028,1,1
2,0.258746865,0.745047826,0,0,0.397438812,0.716893542,0.741940415,0.773913799,0.390482417,0.810126582,0.592592593,0.598468144,0.600171804,0.72211771,0.688743814,0.048913043,0.925658842,0.025916276,0.397447538,0.751361994,0.019840766,0.713086462,0.644845082,1,1,0,0.123032942,0.144846903,0,0.336918263,1,1,1
3,0.190983578,1,0.049099923,1,1,0.801202143,0.96602568,1,1,1,0.759259259,0.746568622,0.779922346,0.708984773,0.893650627,1,0.904907074,0.015207877,1,0.891815092,1,0.222831203,0.216497776,0.318239656,0.135589349,0.519545633,0.646311838,0.686472509,0.540441401,0.747034441,0.410521304,1,1
4,0.169872696,0.848477978,0.121366315,0.237982724,0.471691299,0.808772752,0.855118778,0.87722778,0.456640886,0.721518987,0.62962963,0.649572199,0.610662592,0.654346747,0.404232916,0.011705686,0.452677922,0.278927947,0.471687458,0.868553549,0.043960788,0.275671344,0.242667555,0.180391048,0.210402403,0.42522927,0.475754915,0.661858578,0.431243816,0.823476464,0.615386323,1,1
5,0,0.942311594,0.034949067,0.060627178,0.623482837,1,1,0.988359804,0.586857334,0.974683544,1,1,1,1,0,0,0,1,0.623346144,1,0.186846048,0,0,0.073382948,0,0.229799612,1,0.343733759,0.210490252,0.48452271,0.654589018,1,1
6,0.199210832,0.604561622,0.476851968,0.060627178,0.35590105,0.7801272,0.610635677,0.616409202,0.340794013,0.835443038,0.574074074,0.575680209,0.535436032,0.545070721,0.968411077,0.046404682,0.793403073,0.077877543,0.355950897,0.615720194,0.084753403,0.385382814,0.315200477,0.073102483,0.281419737,0.563114303,0.391101475,0.841808421,0.570437562,1,0.570360654,1,1
7,0.728481428,0.416081259,0.56081718,0.172560662,0.156520808,0.243965574,0.292436775,0.358225594,0.180322168,0.265822785,0.314814815,0.364269362,0.189201021,0.303052348,0.897020112,0.295986622,0.83154083,0.057038641,0.155766481,0.274771725,0.042608442,0.751144404,0.662272761,0,0.667637844,1,0.144412133,1,1,0.733142557,0.037484768,0,1
8,0.845926823,0.502956129,0.925402966,0.282629325,0.170791527,0.138780494,0.314495909,0.403599195,0.205820165,0.107594937,0.361111111,0.43505966,0.271071853,0.270266881,0.255554386,0.063963211,0.223356185,0.523490259,0.170809647,0.322300479,0.014774228,0.636393278,0.447814933,0.238450774,0.280263511,0.673703856,0.212811133,0.592890383,0.675048003,0.352827383,0,0,1
9,1,0.561716929,1,0.437753237,0.161302575,0,0.306494939,0.420523809,0.20832406,0,0.351851852,0.437876502,0.263031813,0.132401019,1,0.272575251,0.991218025,0.000335629,0.161281786,0.31434178,0,0.899985066,1,0.173943914,0.714500566,0.884330188,0.131820621,0.88238558,0.883266675,0.662639833,0.065290105,0,1
