,HR_mean,HR_std,HR_min,HR_max,HRV_RMSSD,HRV_MeanNN,HRV_SDNN,HRV_CVNN,HRV_CVSD,HRV_MedianNN,HRV_MadNN,HRV_MCVNN,HRV_pNN50,HRV_pNN20,HRV_HF,HRV_VHF,HRV_HFn,HRV_LFHF,HRV_SD1,HRV_SD2,HRV_SD1SD2,RSP_mean,RSP_std,RSP_min,RSP_max,RRV_RMSSD,RRV_MeanBB,RRV_SDBB,RRV_SD1,RRV_SD2,RRV_SD2SD1,label,ID
0,0.328362897,0.28401839,0.685877546,0.623816725,0.292980324,0.64707357,0.225191121,0.266587711,0.305369551,0.556390977,0,0.026858232,0.189620426,0.480120994,0.343597542,0.46230441,0.331189071,0.392594314,0.293276789,0.24764749,0.396277033,0.612378797,0.288587064,1,0.258199353,0.170518288,0.150705528,0.012905701,0.181413021,0.082284775,0.292459077,1,8
1,0.17901951,0.437323037,0.685877546,0.623816725,0.308650778,0.804029035,0.412777976,0.410907143,0.290208465,0.744360902,0.708333333,0.573493623,0.195371576,0.462284409,0.338592156,0.661450925,0.21173808,0.540693352,0.309054362,0.427752551,0.269953052,0.31317079,0.404540563,0.340530378,0.250126762,0.378894182,0.399687169,0.782744175,0.381874647,0.823947217,0.685498243,1,8
2,0,0.106185987,0.77172093,0,0.05078249,1,0.132552254,0.116121028,0,1,0.791666667,0.587069345,0.020171531,0.381287418,0.161249446,0.122332859,0.803998854,0.074377586,0.05100632,0.164565744,0.25947509,0.183292014,0.399833865,0.124246502,0.274280735,0.508971683,0.526713921,1,0.521851008,1,0.606575327,1,8
3,0.025587719,0,0.77172093,0,0.617458368,0.971577967,0,0,0.561781428,0.954887218,0.041666667,0,0.567664775,0.851403822,0.577646835,0.219061166,0.743682712,0.103047213,0.617674159,0,0.952254407,0,0,0.125148218,0,0,1,0,0,0.142502858,1,1,8
4,0.193914694,0.262357592,0.589694482,0.454984629,0.981404342,0.787486505,0.238434912,0.252009136,0.967972205,0.789473684,0.375,0.294472951,0.9161946,0.93611688,1,1,1,0,0.981387616,0.219051014,1,0.036500862,0.039989226,0.298728411,0.05856225,0.159032141,0.872579535,0.112339443,0.178513237,0.195176314,0.438702724,1,8
5,0.242016047,0.324563377,0.589694482,0.454984629,1,0.738151464,0.287479001,0.307334405,1,0.684210526,0.708333333,0.586248351,1,1,0.447316733,0.60455192,0.597044427,0.177132583,1,0.266156209,0.959897751,0.064502564,0.09890867,0.277724162,0.068901667,0.43701083,0.853632668,0.358828401,0.45247986,0.324663399,0.217564117,1,8
6,0.218291068,0.229386801,0.661641695,0.292749879,0.537562447,0.761692719,0.185225689,0.207258269,0.528616551,0.729323308,0.541666667,0.441049699,0.465680293,0.498733024,0.333840208,0.435277383,0.341054626,0.382307771,0.538065695,0.196588913,0.649456487,0.08931829,0.204473751,0.081134503,0.160765038,0.923762936,0.791294205,0.762352902,0.949346089,0.454050398,0.044578573,1,8
7,1,0.807023349,1,1,0,0,0.465550465,0.646448411,0.123626027,0,1,1,0,0,0,0,0,1,0,0.49471387,0,0.6287788,0.64487341,0,0.521341746,1,0.156162841,0.843224223,1,0.522332535,0.056507048,0,8
8,0.332943698,1,0.391839648,0.671060043,0.401386799,0.643216086,1,1,0.416550853,0.518796992,0.958333333,0.830112887,0.100955336,0.587722021,0.180700754,0.344238976,0.122468552,0.693635805,0.401927202,1,0.013331562,0.979002902,1,0.940301797,1,0.548376335,0.010131948,0.387508646,0.548541331,0.291349664,0.129426381,0,8
9,0.427858277,0.882668903,0,0.249598458,0.428052119,0.545241083,0.890307158,0.922341595,0.465003159,0.195488722,0,0.085705908,0.185887063,0.361571019,0.113793322,0.219061166,0.184796402,0.583956625,0.42853167,0.890900703,0.079742607,1,0.673210451,0.971367121,1,0.412885804,0,0.096135165,0.417285022,0,0,0,8
