,HR_mean,HR_std,HR_min,HR_max,HRV_RMSSD,HRV_MeanNN,HRV_SDNN,HRV_CVNN,HRV_CVSD,HRV_MedianNN,HRV_MadNN,HRV_MCVNN,HRV_pNN50,HRV_pNN20,HRV_HF,HRV_VHF,HRV_HFn,HRV_LFHF,HRV_SD1,HRV_SD2,HRV_SD1SD2,RSP_mean,RSP_std,RSP_min,RSP_max,RRV_RMSSD,RRV_MeanBB,RRV_SDBB,RRV_SD1,RRV_SD2,RRV_SD2SD1,label,ID
0,0.086357366,0.136610661,0.240214427,0.098311286,0.613066678,0.893442242,0.608152906,0.395506419,0.604538323,0.853535354,0.411764706,0.258412962,0.914041414,0.840301785,0.557495161,0.052893829,1,0,0.612951588,0.623499891,0.772006105,0.372482718,0.223072096,0.514021365,0.172186652,0.23990019,0.370063667,0.18228931,0.241085123,0.164495305,0.05861756,1,5
1,0,0.316928615,0,0.625617276,1,1,1,0.745997781,1,0.934343434,0.926470588,0.599074129,1,1,0.720302531,1,0.486669154,0.141008125,1,1,1,0.196324464,0.327136611,0.278472124,0.172186652,0,0.574017107,0.601372241,0,0.74205224,1,1,5
2,0.003614847,0.212221168,0.077621975,0,0.594214943,0.996799051,0.810929395,0.552524172,0.554549945,1,1,0.625271529,0.889848252,0.823044361,0.060721199,0.036412419,0.047882347,0.773365763,0.59401635,0.896321052,0.617891934,0.031897047,0.045562541,0.291559365,0.000484276,0.25045476,0.939933464,0.157660983,0.264527495,0.105150672,0.009542526,1,5
3,0.087634137,0.203911638,0.077621975,0.016981222,0.488663127,0.892753724,0.696927176,0.489816136,0.464509849,0.873737374,0.882352941,0.591299187,0.914041414,0.671425501,0.018173346,0.03871215,0,1,0.488661352,0.785994181,0.548278997,0,0,0.397646166,0,0.113487126,1,0,0.123613483,0,0.001380125,1,5
4,0.181119687,0.141579898,0.399360177,0.076568973,0.386145223,0.779085042,0.498377892,0.337315739,0.375835319,0.696969697,0.441176471,0.332055315,0.823811048,0.577437128,0.082801635,0.060559601,0.090963423,0.630075811,0.386084656,0.557783506,0.527110664,0.060922207,0.132852389,0.22730571,0.100552433,0.376117891,0.862449635,0.407553979,0.38835165,0.358752059,0.095875491,1,5
5,0.191065796,0.02373574,0.399360177,0.041164824,0.394451707,0.769394578,0.331831222,0.16094072,0.387834854,0.717171717,0.264705882,0.192913526,0.710722334,0.610280643,1,0.098888463,0.910037343,0.016849177,0.394464816,0.322646847,0.657630861,0.290853951,0.164570466,0.802888186,0.122711714,0.146263924,0.458759969,0.083541094,0.14534456,0.104866961,0.073836663,1,5
6,0.286215641,0,0.492017158,0.257811623,0.275675948,0.660168707,0.174719264,0.038991916,0.273955488,0.696969697,0,0,0.426609092,0.488495114,0.741415155,0.094289,0.573924327,0.113029503,0.275587426,0.161014126,0.579727887,0.477786285,0.285726188,1,0.212920729,0.06245552,0.267966283,0.085947102,0.061141311,0.165171628,0.206604473,1,5
7,0.630065313,0.121109751,0.979995133,0.562514091,0,0.314749663,0,0,0,0.353535354,0,0.099388688,0.011491814,0.145836962,0.1140942,0.106554235,0.346413487,0.239933309,0,0,0.234127809,0.548653998,0.886166091,0,0.902472769,1,0.284590133,0.927051709,1,0.567455458,0,0,5
8,1,1,1,1,0.008489772,0,0.621736723,1,0.071372538,0,0.852941176,1,0,0,0.017707363,0,0.198290074,0.409348514,0.008288441,0.804067192,0,0.407847541,0.893703474,0.312904356,0.586988362,0.525088589,0.354808291,1,0.523183011,1,0.314169002,0,5
9,0.940862039,0.722413363,1,0.82611385,0.056000742,0.046941398,0.418698671,0.694087811,0.128319484,0.035353535,0.676470588,0.819229628,0.096659176,0.132556662,0,0.056343427,0.213137111,0.382248152,0.055778936,0.533995006,0.12395441,1,1,0.504844246,1,0.196038437,0,0.294439458,0.192986364,0.342602222,0.215026721,0,5
