,HR_mean,HR_std,HR_min,HR_max,HRV_RMSSD,HRV_MeanNN,HRV_SDNN,HRV_CVNN,HRV_CVSD,HRV_MedianNN,HRV_MadNN,HRV_MCVNN,HRV_pNN50,HRV_pNN20,HRV_HF,HRV_VHF,HRV_HFn,HRV_LFHF,HRV_SD1,HRV_SD2,HRV_SD1SD2,RSP_mean,RSP_std,RSP_min,RSP_max,RRV_RMSSD,RRV_MeanBB,RRV_SDBB,RRV_SD1,RRV_SD2,RRV_SD2SD1,label,ID
0,0,0.302511001,0,0,0.56948999,1,0.578415218,0.433894122,0.363778245,1,0.4,0.2622325,0.2869565,0.676517013,0.290651359,0.581081081,0.362379542,0.148788256,0.569623865,0.540337982,0.600096907,0.703229635,0.500046128,1,0.759030416,0,0.163200312,0,0,0,0.479211231,1,33
1,0.489135461,0,1,0.293040293,0.068866545,0.480917304,0,0,0,0.5390625,0,0,0,0.346067872,0.377792096,0.874517375,0.272956354,0.20983326,0.069159692,0,0.816370113,0.485260543,0.928652052,0.62624287,0.759030416,0.368957464,0.350104334,0.667238367,0.362076025,0.84201444,0.703009019,1,33
2,0.675271729,0.352266686,0.526988636,0.311942959,0.222807994,0.299898529,0.315747564,0.340205255,0.20200855,0.2265625,0.15,0.195830121,0.197999989,0.263362573,0.656806467,0.451737452,0.46329297,0.104266923,0.222950112,0.318447874,0.502472027,0.22244851,0.792621362,0.637370085,0.451636102,0.300071309,0.684440833,0.731247896,0.295642883,1,1,1,33
3,0.733271906,0.642128432,0.380382775,0.519149429,0.404870279,0.244403217,0.57119008,0.60339483,0.406256362,0.1171875,0.4,0.4518959,0.392079182,0.223238213,0.400987973,0.086872587,0.220850339,0.262314091,0.405132182,0.573596838,0.384720988,0.11897151,0.345680747,0.701929643,0.288364113,0.318034881,0.775090068,0.434847593,0.320139844,0.468277034,0.415413553,1,33
4,0.576184052,0.791350556,0.26029074,0.488535546,0.90498216,0.396239334,0.777929541,0.764649231,0.874601344,0.3515625,1,0.944095731,1,0.699531412,0.379061231,0.154440154,0.358234805,0.152537491,0.90564194,0.747958708,0.684818793,0,0.243003042,0,0.097325728,1,1,1,1,0.715817949,0,1,33
5,0.65716199,0.682411112,0.631590593,0.448256146,1,0.31697994,0.629482861,0.641797333,1,0.1796875,0.8,0.8081342,0.729648175,1,1,0.637065637,1,0,1,0.581641597,1,0.004536656,0,0.696150675,0,0.074191445,0.960998409,0.049494371,0.076382033,0.009409488,0.301738284,1,33
6,0.648426021,1,0.238832288,0.428343586,0.589946066,0.324924883,1,1,0.574200991,0.1171875,0.3,0.35855082,0.659999963,0.319259941,0.289577476,0,0.208190052,0.277007095,0.590463969,1,0.139241074,0.073322206,0.282636183,0.290047827,0.174995612,0.543040495,0.869307816,0.684633892,0.544972709,0.690910807,0.316909289,1,33
7,0.599471354,0.707025921,0.619839015,0.38896427,0.274134964,0.37361756,0.683731554,0.679718301,0.235529619,0.234375,0.65,0.65503065,0.266666649,0.219604548,0,0.094594595,0,1,0.274497675,0.694842103,0.122668174,0.808647933,0.993765014,0.496669688,1,0.385299958,0.124046583,0.414254267,0.378757607,0.360041985,0.232165114,0,33
8,0.680362528,0.776369257,0.619839015,0.645199549,0.283385012,0.293962359,0.690483784,0.707256147,0.266268576,0.1953125,0.3,0.341078442,0.263999985,0.151567837,0.009957826,1,0.004094497,0.951610603,0.283551812,0.703756609,0.123045035,0.871276126,0.853729764,0.915238078,0.964977573,0.02344994,0.059738407,0.097497766,0.022557468,0.151510977,0.673536104,0,33
9,1,0.799742367,0.848852289,1,0,0,0.505474608,0.601107533,0.043835245,0,0.95,1,0.126923009,0,0.031103561,0.552123552,0.028582156,0.769435719,0,0.529733138,0,1,1,0.903817537,0.964977573,0.180621456,0,0.164424491,0.176678031,0.113918377,0.2557889,0,33
