,HR_mean,HR_std,HR_min,HR_max,HRV_RMSSD,HRV_MeanNN,HRV_SDNN,HRV_CVNN,HRV_CVSD,HRV_MedianNN,HRV_MadNN,HRV_MCVNN,HRV_pNN50,HRV_pNN20,HRV_HF,HRV_VHF,HRV_HFn,HRV_LFHF,HRV_SD1,HRV_SD2,HRV_SD1SD2,RSP_mean,RSP_std,RSP_min,RSP_max,RRV_RMSSD,RRV_MeanBB,RRV_SDBB,RRV_SD1,RRV_SD2,RRV_SD2SD1,label,ID
0,0,0.559147927,0.427245235,0.718090034,0.538894953,1,0.947821168,0.926494106,0.525247422,1,0.270491803,0.247269518,0.310145736,0.542307693,0.162080484,0.444036697,1,0,0.538773434,0.986897094,0.197810219,0.852866507,0.450128081,0.951225779,1,0.156326483,0.028757593,0.084231326,0.154174058,0.042884279,0,1,3
1,0.156119267,0.527192186,0.730692744,0.718090034,0.287362032,0.822391124,0.816440348,0.83180255,0.300902432,0.835249042,0.196721311,0.190343103,0.109843275,0.296260685,0.147500133,0.174311927,0.231144178,0.247527983,0.287322176,0.864962519,0,0.629902175,0.699816157,0.397086881,1,0.561544503,0.177669928,0.493506445,0.555024322,0.460365733,0.105521709,1,3
2,0.07200133,0,0.730692744,0,0,0.966895795,0,0,0,0.796934866,0,0,0,0,0.356078681,0.344954128,0.786315551,0.027339418,0,0,0.798507705,0.880326421,0.17678261,1,0.330901634,0,0.016225148,0,0,0,0.280942488,1,3
3,0.116948797,0.037955572,0.49464577,0.037789375,0.108465839,0.916634376,0.04572382,0.049263384,0.111713243,0.750957854,0.024590164,0.026909499,0.074806295,0.168039006,0.506919039,0.974311927,0.569441014,0.069650931,0.108442477,0.036501567,1,0.796738622,0.251930735,0.874113425,0.331260945,0.034199964,0.058570574,0.059980438,0.035329666,0.070429907,0.369869779,1,3
4,0.170649791,0.42762057,0.060412821,0.29833796,0.552675219,0.856821068,0.523237388,0.531863404,0.561712094,0.697318008,0.31147541,0.316818667,0.434041345,0.657342672,1,0.862385321,0.575028814,0.069164137,0.552635993,0.522022171,0.777274939,0.53844561,0.522672031,0.349565727,0.331260945,0.149884987,0.190018261,0.446509654,0.145804162,0.549190014,1,1,3
5,0.133825829,0.788234578,0,0.29833796,1,0.896028857,1,1,1,0.720306513,1,1,1,1,0,0,0,1,1,1,0.704466072,0,0,0.296567095,0,0.12764088,1,0.082983922,0.132643912,0.055880251,0.057609045,1,3
6,0.157366005,0.492520648,0.199904319,0.265031265,0.585935896,0.872657135,0.606920859,0.61294066,0.592298331,0.724137931,0.352459016,0.354787997,0.437917022,0.595774648,0.40506866,0.27706422,0.338300266,0.16283481,0.585805412,0.60427758,0.694663423,0.127826544,0.406645352,0,0.221993772,1,0.770995665,1,1,1,0.169444089,1,3
7,1,1,0.184155782,1,0.455314133,0,0.780929542,0.974483803,0.610484741,0,0.459016393,0.564851248,0.170243033,0.392976589,0.103812099,0.594495413,0.034559288,0.730720102,0.454857945,0.808346826,0.259778318,0.840408512,1,0.674939779,0.936485897,0.521891898,0.063170084,0.447576444,0.51233236,0.41246089,0.097829369,0,3
8,0.561431676,0.280453339,1,0.341081551,0.120270062,0.446286012,0.229640402,0.287188124,0.174309399,0.379310345,0.196721311,0.231383077,0.044379422,0.425759111,0.505275436,1,0.389698417,0.133821325,0.120105602,0.241982776,0.488802379,1,0.703458626,0.732395953,0.837696165,0.280789229,0,0.246228535,0.277054726,0.230593949,0.13305429,0,3
9,0.758761471,0.607272523,0.207802425,0.48202257,0.233089829,0.257161937,0.561822971,0.674572961,0.320007348,0.141762452,0.401639344,0.479636303,0.127239278,0.461193298,0.101691321,0.32293578,0.051970994,0.641442181,0.232775686,0.592696946,0.1769289,0.453115917,0.686206999,0.184457679,0.448151369,0.775972463,0.323902586,0.757182611,0.765426551,0.753116058,0.165770766,0,3
