,HR_mean,HR_std,HR_min,HR_max,HRV_RMSSD,HRV_MeanNN,HRV_SDNN,HRV_CVNN,HRV_CVSD,HRV_MedianNN,HRV_MadNN,HRV_MCVNN,HRV_pNN50,HRV_pNN20,HRV_HF,HRV_VHF,HRV_HFn,HRV_LFHF,HRV_SD1,HRV_SD2,HRV_SD1SD2,RSP_mean,RSP_std,RSP_min,RSP_max,RRV_RMSSD,RRV_MeanBB,RRV_SDBB,RRV_SD1,RRV_SD2,RRV_SD2SD1,label,ID
0,0,0.031809394,0.298394392,0,0.204356609,1,0.123761784,0.064544651,0.11728143,1,0.386792453,0.293286428,0.556816768,0.72634272,0.291897317,0.050304696,0.538238397,0.403140661,0.204826853,0.116938526,0.669027737,0.999988254,0.01399259,1,0.148692559,0,0,0,0,0,0.289387893,1,2
1,0.242640284,0.285575911,0.413685895,0.13322884,0.340832468,0.717137101,0.230579733,0.19029957,0.291623187,0.816625917,0.254716981,0.209399237,0.347120905,0.417211583,0.59243263,0.085195364,0.400571928,0.554855394,0.340711729,0.209072126,0.646548345,0.979036866,0.045843898,0.999543862,0.148935951,0.062980609,0.026414,0.035680925,0.063621636,0.009192077,0.155170263,1,2
2,0.189075568,0.328051538,0.413685895,0.14510481,0.385530537,0.780610677,0.254262311,0.202535629,0.319087156,0.877750611,0.103773585,0.058376324,0.292111515,0.807545106,0.359784658,0.082925081,0.243374209,0.729202518,0.385928899,0.242360688,0.633149854,0.665021877,0.14611534,0.38608535,0.089605092,0.479298274,0.258546847,0.402011713,0.483823376,0.29879901,0,1,2
3,0.222302576,0.247207209,0.369046896,0.209812498,0.486523874,0.744924578,0.208427648,0.16717619,0.418417192,0.811735941,0.301886792,0.254435774,0.958060033,1,0.699434272,0.317122715,0.394976266,0.473579813,0.486898503,0.178363553,1,0.396517183,0.34229105,0.127785548,0.1325717,0.428151218,0.420217447,0.757396021,0.426874983,0.963185091,0.798858888,1,2
4,0.366276919,0.165118415,0.369046896,0.04494509,0.330943554,0.587508867,0.130063973,0.11742271,0.309680444,0.596577017,0.245283019,0.24568818,1,0.985468572,0.627805828,0,0.318565401,0.689727965,0.331102975,0.108970402,0.945589775,0,0.155302781,0.126889831,0.015991307,0.344745008,1,0.756296338,0.354264138,1,1,1,2
5,0.419705237,0.064962449,0.862056372,0.153134426,0.087857185,0.532455627,0.031850379,0.03488738,0.092040591,0.58190709,0.037735849,0.045331665,0.189233435,0.504360904,0.874049516,0.032859362,1,0,0.087915439,0.013451979,0.784448084,0.272571826,0.111955323,0.239071066,0.015991307,0.259839662,0.62319858,0.515191892,0.265665374,0.67258666,0.786672079,1,2
6,0.363938292,0,1,0.129314353,0,0.589151364,0,0,0,0.633251834,0,0,0,0.03946939,0.814283107,0.034651691,0.257293315,0.753928579,0,0,0.631506592,0.364830321,0,0.444290505,0,0.196365225,0.469213848,0.206850802,0.201241316,0.201947048,0.231456251,1,2
7,1,0.879185503,0.522361635,0.436332004,0.473651153,0,0.416974831,0.48771149,0.599125871,0,0.641509434,0.837042109,0.234901014,0,0.264067157,0.155693631,0,1,0.47286144,0.405018366,0.392744945,0.996454846,0.965979081,0.067293809,0.769413437,1,0.140809862,0.913602469,1,0.777284288,0.018591212,0,2
8,0.562207326,1,0.522361635,0.820282567,1,0.395397106,0.549969743,0.534070644,1,0.552567237,1,1,0.526221422,0.890705906,1,1,0.019391152,0.781552115,1,0.479545018,0.942281771,1,0.726429075,0.271474255,0.770373238,0.770988635,0.067738345,0.81367588,0.775516316,0.807288226,0.199089786,0,2
9,0.512670648,0.854296981,0,1,0.87040474,0.238286348,1,1,0.927271902,0.525672372,0.801886792,0.813644359,0.346435871,0.228738826,0,0.058071454,0.036219343,0.96878844,0.870092697,1,0,0.950621761,1,0,1,0.961575877,0.105693005,1,0.96720877,0.979040613,0.17400286,0,2
