,HR_mean,HR_std,HR_min,HR_max,HRV_RMSSD,HRV_MeanNN,HRV_SDNN,HRV_CVNN,HRV_CVSD,HRV_MedianNN,HRV_MadNN,HRV_MCVNN,HRV_pNN50,HRV_pNN20,HRV_HF,HRV_VHF,HRV_HFn,HRV_LFHF,HRV_SD1,HRV_SD2,HRV_SD1SD2,RSP_mean,RSP_std,RSP_min,RSP_max,RRV_RMSSD,RRV_MeanBB,RRV_SDBB,RRV_SD1,RRV_SD2,RRV_SD2SD1,label,ID
0,0,0,0.132975496,0.070883315,0.294363639,1,0.008337256,0.00170271,0.114339353,1,0,0,0.015018064,0.866381172,0.514131455,1,0.462131952,0.163226661,0.29741708,0,1,0.765346208,0.404198699,0.179270559,0.203757151,0.471354575,0.171883872,0.339777223,0.471703556,0.270074556,0,1,6
1,0.035424686,0.000428864,0.132975496,0,0.082908679,0.954383851,0,0,0,0.951351351,0.008130081,0.009124277,0,0.741772806,0.260172144,0.102339181,1,0,0.085931914,0.00250583,0.89739649,1,0.234823787,0.736414728,0.287055719,0.072674028,0,0.077323989,0.072525751,0.079976396,0.564750934,1,6
2,0.089407741,0.051877472,0.132975496,0.059180577,0.561689682,0.887251613,0.084248898,0.067812295,0.338548185,0.889189189,0.081300813,0.069142175,0.680200662,0.924080219,1,0.492920899,0.603871539,0.114440134,0.564620872,0.071196453,0.923838275,0.957512311,0.198388146,0.73663794,0.287055719,0.07482778,0.026566378,0.072378001,0.074755385,0.071729163,0.44893871,1,6
3,0.046416873,0.030238348,0.132975496,0.059180577,0.466844803,0.941340177,0.051110005,0.038033369,0.250893975,0.956756757,0.024390244,0.021024098,0.482197221,0.986354326,0.500672926,0.086334257,0.71327541,0.078107687,0.469307507,0.034004078,0.979758237,0.945037184,0,1,0.023921502,0,0.025255633,0,0,0,0.265454528,1,6
4,0.074771561,0.049596521,0.07572093,0.125364431,0.45763123,0.905838449,0.07941966,0.062259978,0.262158055,0.902702703,0.097560976,0.080484294,0.819166358,1,0.57943662,0.045860265,0.563581729,0.139347783,0.460156824,0.067301594,0.891757837,0.961731288,0.139911085,0.949057041,0.26437092,0.034051323,0.009319051,0.035137028,0.033839344,0.036089384,0.430124297,1,6
5,0.071689241,0.066851579,0.07572093,0.125364431,0.368088574,0.908840942,0.109526116,0.083775205,0.203021634,0.913513514,0.12195122,0.09816866,0.692008189,0.71889827,0.543474178,0.140196984,0.475000638,0.183295345,0.371078634,0.106916052,0.770933496,0.895005248,0.179523901,0.899519523,0.26437092,0.04146809,0.060204506,0.060488666,0.040859527,0.069293387,0.818830458,1,6
6,0.055817483,0.05981863,0.425368171,0.109924344,0.148627811,0.928066884,0.099203398,0.074141936,0.053325586,0.935135135,0.073170732,0.059401831,0.132512202,0.37502624,0.785649452,0.122345337,0.600236163,0.121630478,0.15159574,0.104527734,0.693960904,0.675211072,0.33940224,0.064975285,0,0.415616337,0.230631913,0.433969734,0.408661503,0.444660867,0.794084337,1,6
7,0.058437764,0.056790388,0.113846154,0.109924344,0.397597864,0.925959425,0.108375964,0.081008301,0.213883426,0.92972973,0.056910569,0.047482556,0.412260196,0.757106287,0.457793427,0.189596799,0.395022359,0.234178864,0.400505892,0.100743171,0.794518531,0.674486681,0.36148631,0.064680634,0.028994753,0.592892231,0.224404723,0.437778985,0.59367593,0.357022074,0.037589896,1,6
8,0.115179684,0.078665525,0.113846154,0.067944251,0.471240412,0.855528065,0.117541219,0.095795971,0.2957715,0.87027027,0.089430894,0.076898135,1,0.951820118,0.711877934,0.23791936,0.742320154,0.066058144,0.473322519,0.106741751,0.809246392,0.786355665,0.081040383,0.721671669,0.029227411,0.056635235,0.132253303,0.04903216,0.056767912,0.045557413,0.308908887,1,6
9,0.327544481,0.573267405,0,0.67363298,0.669477281,0.615785839,0.773898067,0.636221463,0.559404613,0.691891892,0.528455285,0.44474203,0.170659631,0.607747752,0.063364632,0.040166205,0.449576693,0.192332035,0.669501367,0.762794304,0.19767468,0,0.680095307,0.013993939,0.122230855,1,1,1,1,1,0.706860631,0,6
10,0.905999017,1,1,1,0,0.073370632,1,1,0.397997497,0.135135135,1,1,0.106148545,0.088366184,0,0,0.236807866,0.386784868,0,1,0,0.631112124,0.877879849,0.259929812,1,0.37418702,0.2103831,0.437922855,0.375686809,0.462292429,1,0,6
11,1,0.969398692,0.09476135,1,0.681702508,0,0.941569878,0.976411908,1,0,0.772357724,0.830451869,0.574729235,0,0.046353678,0.020929517,0.038640679,0.835183761,0.68220426,0.933419379,0.125377677,0.208305092,1,0,1,0.953010306,0.736061168,0.863692735,0.948853408,0.826647274,0.485452688,0,6
12,0.617952767,0.664491691,0.09476135,0.73599296,1,0.325374766,0.775210723,0.717757234,0.990657965,0.316216216,0.585365854,0.568785505,0.857421005,0.526141036,0.101564945,0.089719914,0,1,1,0.757118224,0.25895635,0.534721034,0.755196425,0.110573377,0.288962035,0.747898727,0.399998919,0.619675612,0.750445182,0.558273787,0.268514761,0,6
