,HR_mean,HR_std,HR_min,HR_max,HRV_RMSSD,HRV_MeanNN,HRV_SDNN,HRV_CVNN,HRV_CVSD,HRV_MedianNN,HRV_MadNN,HRV_MCVNN,HRV_pNN50,HRV_pNN20,HRV_HF,HRV_VHF,HRV_HFn,HRV_LFHF,HRV_SD1,HRV_SD2,HRV_SD1SD2,RSP_mean,RSP_std,RSP_min,RSP_max,RRV_RMSSD,RRV_MeanBB,RRV_SDBB,RRV_SD1,RRV_SD2,RRV_SD2SD1,label,ID
0,0,0.572037662,0.519992456,0.718090034,0.575046169,1,0.951923777,0.937758367,0.563823309,1,0.276119403,0.254558636,0.365045603,0.605769237,0.053729165,0.385466035,1,0,0.575140571,0.991410147,0.036246711,0.974840262,0.440259082,0.731887987,1,0.184137145,0.014406854,0.117595647,0.180189595,0.080257537,0,1,3
1,0.161807975,0.558813911,0.653995263,0.718090034,0.272161514,0.86623754,0.58729528,0.597049977,0.279885704,0.831417625,0.23880597,0.232075265,0.210518426,0.433911172,0.020278055,0.273301738,0.236181529,0.296244892,0.272369939,0.62047859,0.012433012,0.631141188,0.778992324,0.162477977,1,0.670806052,0.228162769,0.679695814,0.660352665,0.689482169,0.121344858,1,3
2,0.095216572,0.191394456,0.889312936,0.289938564,0.098338805,0.939713777,0.218238845,0.217310096,0.097503279,0.796934866,0.089552239,0.086982912,0.042553199,0.153846156,0.348682695,0.341232227,0.646520023,0.068483031,0.09852998,0.234088405,0.350586248,0.825936568,0.488646058,0.328556696,0.639306644,0.306594274,0.087967572,0.351642279,0.302009579,0.374686635,0.177441637,1,3
3,0.102764523,0,0.889312936,0,0,0.931375581,0,0,0,0.75862069,0,0,0,0,0.538059759,0.559241706,0.881713821,0.019187448,0,0,0.839832408,1,0.105828184,1,0.330901634,0,0,0,0,0,0.17116722,1,3
4,0.116948797,0.066084049,0.602024428,0.037789375,0.140600562,0.916634376,0.085274463,0.086454342,0.142027356,0.750957854,0.052238806,0.052494921,0.104884648,0.204767085,0.303517935,0.842022117,0.554028559,0.095318208,0.140758413,0.0801678,1,0.911465034,0.238504527,0.672556535,0.331260945,0.066036377,0.04455844,0.094228295,0.065000566,0.106727569,0.231455593,1,3
5,0.133553783,0.25309442,0.195525972,0.165731623,0.414510734,0.899049944,0.315934943,0.319517119,0.418868278,0.75862069,0.179104478,0.178551858,0.340425533,0.538461532,1,1,0.868340362,0.021371769,0.414578746,0.306039878,0.971951021,0.764310756,0.362951078,0.428172199,0.331260945,0.155603799,0.100207647,0.218141586,0.151129741,0.24640827,0.257853577,1,3
6,0.119969401,0.640549743,0,0.29833796,0.843122984,0.912886527,0.815626327,0.818699957,0.846449316,0.743295019,0.641791045,0.642044832,0.808510634,0.903846163,0.002112297,0.018957346,0.126436741,0.475924713,0.843362926,0.820238843,0.647874241,0.320854996,0.549477852,0.228300889,0.291322611,0.203933527,0.436562179,0.751924275,0.189035729,0.924696503,1,1,3
7,0.10812106,0.786917895,0,0.29833796,1,0.92944208,1,1,1,0.743295019,1,1,1,1,0,0,0.111428906,0.512028172,1,1,0.596199942,0,0,0.216161395,0,0.226264154,1,0.170470845,0.229651069,0.136636398,0.022971436,1,3
8,0.157366005,0.507358447,0.243299935,0.265031265,0.622526068,0.872657135,0.62441919,0.633472045,0.632213791,0.724137931,0.350746269,0.353149948,0.50629307,0.663055259,0.229741148,0.241706161,0.314613808,0.222841564,0.622615316,0.624553303,0.63316769,0.156181719,0.395995933,0,0.221993772,1,0.765075021,1,1,1,0.106034027,1,3
9,1,1,0.224132675,1,0.490685426,0,0.79159018,0.984329721,0.650763538,0,0.447761194,0.545771828,0.210387206,0.445771631,0.011521622,0.515007899,0,1,0.49043509,0.820215565,0.110695378,0.960773666,1,0.519309219,0.936485897,0.537652145,0.049210191,0.467702964,0.527331824,0.435402997,0.061219261,0,3
10,0.570279816,0.397844419,1,0.472521403,0.232672613,0.43831739,0.363836193,0.427657149,0.292837737,0.375478927,0.28358209,0.319437536,0.132027627,0.542919003,0.201820416,0.786729858,0.270432363,0.259673999,0.232387703,0.377531039,0.349157167,0.925670282,0.668253855,0.563221961,0.837018059,0.315744427,0.04332897,0.326520668,0.310441486,0.334568577,0.135657803,0,3
11,0.650427353,0.607122116,0.252912577,0.48202257,0.258037753,0.361661373,0.584229661,0.677763586,0.330569608,0.260536398,0.417910448,0.476526079,0.187734686,0.49057316,0.075697058,0.484992101,0.194824713,0.349377636,0.25731165,0.60981397,0,0.818008227,0.835980843,0.141924622,0.674060604,0.574542519,0.095536158,0.667551089,0.565853828,0.714412045,0.184384141,0,3
12,0.805835031,0.731979966,0.252912577,0.718090034,0.409570225,0.215293699,0.680474893,0.811379836,0.519533446,0.137931034,0.388059701,0.459910134,0.218457776,0.545320938,0.019586758,0.197472354,0.065275552,0.652260387,0.409325695,0.709100871,0.126895969,0.408209092,0.632663765,0.141967038,0.443126234,0.6327072,0.383618635,0.789978084,0.626826088,0.862477198,0.217215308,0,3
