,HR_mean,HR_std,HR_min,HR_max,HRV_RMSSD,HRV_MeanNN,HRV_SDNN,HRV_CVNN,HRV_CVSD,HRV_MedianNN,HRV_MadNN,HRV_MCVNN,HRV_pNN50,HRV_pNN20,HRV_HF,HRV_VHF,HRV_HFn,HRV_LFHF,HRV_SD1,HRV_SD2,HRV_SD1SD2,RSP_mean,RSP_std,RSP_min,RSP_max,RRV_RMSSD,RRV_MeanBB,RRV_SDBB,RRV_SD1,RRV_SD2,RRV_SD2SD1,label,ID
0,0,0,0.044575725,0,1,1,0.438716188,0.175914845,0.928066948,1,0.525,0.391846936,1,1,1,1,1,0,1,0.373302013,0.967171583,0.443954543,0.23178861,0.596156602,0.222505687,0.555551526,0.184919981,0.274870008,0.557181859,0.194526609,0.034906514,1,22
1,0.122672793,0.02240496,0.216311631,0.026549708,0.957046056,0.860010512,0.366954087,0.144359766,0.939699685,0.82278481,0.5125,0.413732543,0.740910615,0.966321862,0.190620074,0.521235521,0.172393309,0.483026047,0.956754653,0.316443911,1,0.398995664,0.255577781,0.412837796,0.198047023,0.688087398,0.223195279,0.345450879,0.690933837,0.245114161,0.036512382,1,22
2,0.227375926,0.299839496,0.159403722,0.480344677,0.769254142,0.742080935,0.508021438,0.349688228,0.753635231,0.721518987,0.375,0.291672999,0.668938191,0.998357153,0.817656332,0.158301158,0.681365822,0.084676388,0.768786731,0.491588271,0.574400883,0.491556597,0.192710707,0.672823874,0.198819003,0.389042739,0.149252863,0.196007766,0.391933543,0.144239839,0.037557985,1,22
3,0.329761647,0.951741554,0.008854908,0.480344677,0.917559413,0.632179383,1,0.973263211,1,0.613924051,0.975,0.944796258,0.994864095,0.924291539,0.107987388,0.081081081,0.149955448,0.52574919,0.917052422,1,0.249780568,0.2672147,0.324087855,0.130060183,0.158666976,1,0.338042906,0.758200474,1,0.674107179,0.103988285,1,22
4,0.393650539,1,0.008854908,0.419827957,0.889855589,0.564881707,0.993546215,1,0.997329218,0.518987342,1,1,0.719083634,0.666400838,0.036127168,0,0,1,0.889130514,0.989943849,0.234420299,0,0.02297535,0.01341753,0.004793818,0.293602605,1,0.28799045,0,0.307830448,1,1,22
5,0.272333098,0.67128045,0,0.419827957,0.733721217,0.693069404,0.806712088,0.717389935,0.729657546,0.686708861,0.7875,0.728135502,0.357268898,0.436706038,0.101878613,0.235521236,0.143492531,0.53789228,0.733091247,0.807933254,0.241974094,0.080129151,0.089934001,0.095567051,0.04953646,0.714033784,0.701796962,0.532737681,0.73399817,0.470609979,0.095173077,1,22
6,0.167331855,0.244609151,0,0.080782918,0.609692702,0.807150576,0.545911273,0.367796183,0.520090213,0.794303797,0.7125,0.624330851,0.501967988,0.664874941,0.144377299,0.061776062,0.038198504,0.831433607,0.609668382,0.545671147,0.356850281,0.014126885,0.05441534,0,0.020597154,0.877097497,0.938169815,0.56719436,0.910674633,0.468381463,0.07019638,1,22
7,0.240762359,0.262749708,0.333802219,0.184328055,0.53101045,0.726950322,0.503124481,0.349971657,0.451184047,0.696202532,0.5,0.426431599,0.363600763,0.742074781,0.20198371,0.575289575,0.071731227,0.715464598,0.531204192,0.510548815,0.311427773,0.008339516,0,0.084765747,0,0,0.962612845,0,0.024088985,0,0,1,22
8,0.230041845,0.592243404,0.240378725,0.263188406,0.804956924,0.737406031,0.776408705,0.662184292,0.802006054,0.740506329,0.825,0.753297195,0.363600763,0.742074781,0.008998949,0.494208494,0.021580651,0.895298287,0.804522501,0.762613414,0.343664388,0.259283722,0.501813502,0.094437798,0.282959293,0.617804322,0.350484991,1,0.472843288,1,0.378869638,1,22
9,0.927352162,0.354322297,1,0.734627832,0.03994331,0.062225945,0.111749009,0.13330604,0.03543237,0.056962025,0.275,0.311261969,0.041631437,0.068642128,0.143326327,0.849420849,0.186168833,0.458018211,0.04039578,0.136375132,0.137457776,0.891997353,0.542189888,1,0.414958384,0.440179079,0.012950118,0.225327863,0.434019496,0.170254983,0.042585154,0,22
