,HR_mean,HR_std,HR_min,HR_max,HRV_RMSSD,HRV_MeanNN,HRV_SDNN,HRV_CVNN,HRV_CVSD,HRV_MedianNN,HRV_MadNN,HRV_MCVNN,HRV_pNN50,HRV_pNN20,HRV_HF,HRV_VHF,HRV_HFn,HRV_LFHF,HRV_SD1,HRV_SD2,HRV_SD1SD2,RSP_mean,RSP_std,RSP_min,RSP_max,RRV_RMSSD,RRV_MeanBB,RRV_SDBB,RRV_SD1,RRV_SD2,RRV_SD2SD1,label,ID
0,0.747181019,0.458308967,1,0.309354892,0,0.239502676,0,0.217775162,0,0.323529412,0.25,0.334422556,0,0.685968596,0,1,0.619024992,0.216697531,0,0.014934834,0.120521173,1,1,0.014010868,1,1,0,0.693756598,1,0.436072835,0,1,30
1,1,1,0.431309766,0.677704563,0.504733239,0,0.644031543,1,0.969047619,0,1,1,1,0,0.902758671,0.595080416,1,0,0.504293036,0.654847524,0,0.50907603,0.551396907,0.363180216,0.538752961,0.545749495,0.420529036,0.465188631,0.546773068,0.374671567,0.417282168,1,30
2,0.194307122,0,0,0,0.96991986,0.795599695,0.121698127,0,0.869642857,0.735294118,0.5,0.358509943,0.794933826,1,1,0.399243141,0.516138982,0.39688754,0.970100934,0,1,0.660334237,0.372819632,1,0.431024521,0,0.273058349,0,0,0,0.545337165,0,30
3,0.283499959,0.739350368,0.118277337,1,1,0.70233215,0.954492001,0.835197175,1,0.774509804,0,0,0.530870078,0.405571262,0.72152632,0.278145695,0.246536288,0.675822826,1,0.930037525,0.179391965,0,0.407952581,0,0.214087255,0.83201908,1,1,0.835561784,1,1,0,30
4,0,0.480639881,0.318808689,0.205592105,0.936238959,1,1,0.690553267,0.633333333,1,0.125,0.009616282,0.635160426,0.198707551,0.620302657,0,0,1,0.9365647,1,0.07053203,0.081917909,0,0.54355939,0,0.080843975,0.886935589,0.195281147,0.082482574,0.241128871,0.893981716,0,30
