,HR_mean,HR_std,HR_min,HR_max,HRV_RMSSD,HRV_MeanNN,HRV_SDNN,HRV_CVNN,HRV_CVSD,HRV_MedianNN,HRV_MadNN,HRV_MCVNN,HRV_pNN50,HRV_pNN20,HRV_HF,HRV_VHF,HRV_HFn,HRV_LFHF,HRV_SD1,HRV_SD2,HRV_SD1SD2,RSP_mean,RSP_std,RSP_min,RSP_max,RRV_RMSSD,RRV_MeanBB,RRV_SDBB,RRV_SD1,RRV_SD2,RRV_SD2SD1,label,ID
0,0,0.089005847,0.14234167,0.339050886,0.505855874,1,0.301966355,0.200040008,0.355422395,1,0.6,0.522877589,0.463028087,1,0.890754098,0.441087613,0.702462627,0.182544631,0.505828619,0.27964062,0.967755257,0.522468059,0.241869672,0.757912767,1,0.108510015,0.391024338,0.049152121,0.107392162,0.053506328,0.569094394,1,4
1,0.30408297,0.073326065,0.59121447,0,0.402586346,0.686792531,0.226087357,0.161532306,0.314299142,0.643835616,0.55,0.523202862,0.419109709,0.796707758,1,0.417925478,1,0,0.402683842,0.209853303,1,0.396773643,0,0.760611566,0.162147619,0.089372277,0.551451187,0.009376103,0.089547912,0,0.533272544,1,4
2,0.812425523,0.198018198,0.355758267,1,0.037342104,0.180870567,0.200985479,0.205141028,0.011514511,0.178082192,0.2,0.205573024,0.003451924,0,0.382251366,1,0.141655232,0.755387259,0.037358497,0.21812299,0.413548739,0.448640597,0.269462111,0.074355554,0.162147619,0.695547545,0.533333913,0.52141322,0.695716147,0.394492439,0,1,4
3,0.869522005,0.626298786,0.355758267,1,0.305442707,0.126933247,0.547278554,0.598819764,0.340970509,0.095890411,0.5,0.554049658,0.183381565,0.284421164,0.48389071,0.844914401,0.299306709,0.546782676,0.305398241,0.57040785,0,0.012054233,0.420184441,0.074355554,0.10716575,0.937856401,1,0.834670381,0.938612776,0.750014518,0.04745797,1,4
4,0.688324109,0.459525922,0.633735252,0.602326941,0.287719545,0.301102165,0.438156683,0.450040008,0.276348255,0.287671233,0.55,0.579204164,0.293497955,0.503029677,0.393530055,0,0.450040751,0.397801068,0.287723475,0.451742241,0.229562086,0,0.198004225,0.129732071,0,0.525428164,0.993303395,0.47472239,0.525907351,0.467369779,0.234619265,1,4
5,0.30301592,1,0,0.918333807,1,0.68967253,1,1,1,0.726027397,1,1,1,0.894096207,0.142601093,0.426988922,0.174638137,0.713016767,1,1,0.047888068,0.590628312,1,0.053010782,0.743675361,1,0.410727755,1,1,1,0.147469234,0,4
6,0.450770473,0.470809358,0,0.817777221,0.559853381,0.537803798,0.523568331,0.50705141,0.533192339,0.506849315,0.6,0.599479562,0.594207189,0.668308189,0.093901639,0.454179255,0.163712614,0.727112098,0.559861206,0.523355762,0.447610552,0.742517942,0.657412073,0,0.342208528,0.658027624,0.252526311,0.659283293,0.658050094,0.683840352,0.253851916,0,4
7,0.740267246,0.278727556,0.777646596,0.817777221,0.142185826,0.250881086,0.278932033,0.281456291,0.118082481,0.260273973,0.4,0.416567277,0.213566916,0.455211586,0,0.526686808,0,1,0.14220784,0.29396584,0.385384145,0.884859976,0.768017546,0,0.318508053,0.798281024,0.124002223,0.805827064,0.797956106,0.826698783,0.211518048,0,4
8,0.955159372,0,1,0.621593291,0,0.043436847,0,0,0,0.04109589,0,0,0,0.266232792,0.324721311,0.734138973,0.368212816,0.467058268,0,0,0.952376233,0.860656202,0.497472242,0.154849247,0.315590006,0.431786253,0.111942232,0.416438175,0.431401107,0.44087275,0.344276044,0,4
9,1,0.309561933,0.563031709,0.621593291,0.095040888,0,0.266601104,0.304910982,0.123252262,0,0.3,0.343868589,0.279003819,0.144251876,0.425704918,0.825780463,0.286147593,0.5620014,0.095009137,0.283567743,0.339808712,1,0.161740336,1,0.266744388,0,0,0,0,0.035866634,1,0,4
