,HR_mean,HR_std,HR_min,HR_max,HRV_RMSSD,HRV_MeanNN,HRV_SDNN,HRV_CVNN,HRV_CVSD,HRV_MedianNN,HRV_MadNN,HRV_MCVNN,HRV_pNN50,HRV_pNN20,HRV_HF,HRV_VHF,HRV_HFn,HRV_LFHF,HRV_SD1,HRV_SD2,HRV_SD1SD2,RSP_mean,RSP_std,RSP_min,RSP_max,RRV_RMSSD,RRV_MeanBB,RRV_SDBB,RRV_SD1,RRV_SD2,RRV_SD2SD1,label,ID
0,0,0,0.956425974,0.325034142,0.079469168,1,0,0,0.068689423,1,0.75,0.682121501,0,0.202076038,0.262464183,0.221276596,1,0,0.079241676,0,0.481044398,0.361443649,0,1,0.246055432,0,0.632791509,0,0,0,0.058151961,1,32
1,0.468449431,0.677881215,0.387546486,0.325034142,0.200635204,0.524784318,0.725467907,0.692307692,0.218078382,0.529411765,1,0.955368749,0.481516215,0.187553044,0,0,0.525279224,0.342111392,0.200687863,0.753928194,0,0.234847342,0.226406522,0.833998557,0,0.100703426,0.773258203,0.151733155,0.100773706,0.18371497,0.504428187,1,32
2,0.468031983,0.594384245,0.387546486,0.147948612,0.283246071,0.524398488,0.642499958,0.619750867,0.295195954,0.470588235,0.75,0.727272727,0.481516215,0.039835343,0.109837631,0.217021277,0,1,0.283325536,0.66305023,0.196505955,0.239212965,0.234322667,0.833998557,0.091878256,0.113175833,0.770868885,0.150870509,0.113239478,0.174945739,0.383987728,1,32
3,0.246215779,0.161555042,0.582304199,0.147948612,0.026073363,0.747413306,0.227051915,0.227944009,0.038558786,0.588235294,0.5,0.484357397,0,0.046987755,0.183381089,0.527659574,0.130923336,0.787710048,0.026073522,0.245702458,0.161783544,0.36591572,0.053337941,0.821564626,0.190950324,0.038937542,0.615847562,0.033098585,0.038997776,0.029057244,0,1,32
4,0.125730819,0.129027904,0.582304199,0,0,0.939571355,0.071477459,0.069089508,0,0.882352941,0,0,1,0,0.357020057,0.859574468,0.176209065,0.722034137,0,0.081067301,0.270883868,0,1,0,0.190950324,1,1,1,1,1,0.074991985,1,32
5,0.668682262,0.851779768,0.956425974,1,0.578207013,0.326289548,0.746083619,0.738153332,0.588074168,0.294117647,1,0.977467718,0,0.254894808,0.801337154,0.668085106,0.475859358,0.384907685,0.578044991,0.738854704,0.567114551,0.939141605,0.795740139,0.519725928,0.734992494,0.179489038,0.055308737,0.305638034,0.178057422,0.380206014,1,0,32
6,0.509319682,0.860336014,0.635762386,0.248538012,0.994190983,0.484012876,0.943814013,0.889174265,0.961862621,0.294117647,0.75,0.742612011,0.481516215,1,0.779369628,0.540425532,0.399113533,0.461917699,0.994475151,0.925784946,1,0.834810348,0.468110417,0.966982648,0.558976944,0.082855693,0.153232513,0.137709858,0.082683708,0.171978119,0.555030634,0,32
7,0.83748478,1,0.635762386,0.943404536,1,0.159870962,0.969691359,0.959291126,1,0.058823529,1,1,0.954211896,0.909232286,1,0.778723404,0.357460421,0.50546387,1,0.937218102,0.997220027,0.835434177,0.497336328,0.90764183,1,0.102838915,0.158723201,0.152033687,0.10268227,0.183079287,0.489358102,0,32
8,1,0.307473103,1,0.198044518,0.445974548,0,0.147481186,0.253627841,0.492836072,0,0.75,0.768610798,0,0.537978113,0.769627507,1,0.050070484,0.912339708,0.446035404,0.135728704,0.947480309,0.962050257,0.492752125,0.90764183,1,0.087976404,0.034521394,0.123107665,0.087735382,0.145758693,0.37936585,0,32
9,0.932653116,0.927699599,0,0.098245614,0.757858742,0.066114778,1,1,0.781289507,0,0.75,0.768610798,0.476233273,0.613692595,0.706399236,0.417021277,0.319304381,0.549367495,0.758101014,1,0.598075822,1,0.292714334,0.966982648,0.606476739,0.004893278,0,0.04239034,0.004752363,0.066190361,0.461375254,0,32
