,HR_mean,HR_std,HR_min,HR_max,HRV_RMSSD,HRV_MeanNN,HRV_SDNN,HRV_CVNN,HRV_CVSD,HRV_MedianNN,HRV_MadNN,HRV_MCVNN,HRV_pNN50,HRV_pNN20,HRV_HF,HRV_VHF,HRV_HFn,HRV_LFHF,HRV_SD1,HRV_SD2,HRV_SD1SD2,RSP_mean,RSP_std,RSP_min,RSP_max,RRV_RMSSD,RRV_MeanBB,RRV_SDBB,RRV_SD1,RRV_SD2,RRV_SD2SD1,label,ID
0,0.900086208,0,0.81168903,0.085212254,0,0.09178457,0,0,0,0.046357616,0.108695652,0.114012756,0,0,0,0,0.290732274,0.49931641,0,0,0,0,0,0.168390871,0.132985276,0.462304729,1,0.436185031,0.462939391,0.435433235,0.421730882,1,9
1,1,0.051333379,0.81168903,0.142781435,0.10810578,0,0.028078393,0.042497666,0.12342982,0,0,0,0.027060599,0.015526019,0.234560499,0.139072848,0.497907444,0.294925625,0.108167115,0.024892682,0.238052661,0.604475802,0.329048181,0.750282002,0.503450299,0,0.377900856,0.110432192,0,0.184822289,0.7569484,1,9
2,0.786587033,0.183881586,1,0.142781435,0.280546598,0.197471531,0.185624939,0.186836969,0.288848909,0.165562914,0.369565217,0.382430907,0.295009113,0.407891088,0.434824319,0.304635762,0.341848707,0.444172393,0.280553672,0.180378324,0.394595186,1,0.12680065,1,1,0.030240296,0,0,0.030026647,0,0,1,9
3,0.704327872,0.956465801,0,1,0.884798505,0.280811132,0.842534696,0.877026224,0.914093873,0.21192053,0.782608696,0.822839296,0.594408671,0.832000828,0.638805612,0.483443709,0.624851828,0.199831063,0.884620465,0.838018262,0.600961626,0.502426643,0.505262602,0.367985594,1,0.310844759,0.470803797,0.352093105,0.310738101,0.387622078,0.598631832,1,9
4,0.501426489,1,0,1,1,0.486053282,1,1,1,0.490066225,1,1,0.854451161,1,0.654275093,0.620309051,0.478832523,0.310498443,1,1,0.585597504,0.103385364,0.768688846,0.367985594,0.790526515,0.598805433,0.897077867,0.650697659,0.599087873,0.683752302,0.750865605,1,9
5,0.227446785,0.469417403,0.32671432,0.529786997,0.749579008,0.754929223,0.583076237,0.517419163,0.70527195,0.768211921,0.652173913,0.58578515,0.879064017,0.891969888,0.2748531,0.236203091,0,1,0.749517301,0.566750086,0.735361203,0.482082133,0.573566584,0.328822386,0.20363338,0.36866342,0.481454297,0.420390353,0.368171824,0.459564315,0.668644412,0,9
6,0,0.218972438,0.138061919,0,0.637120413,1,0.466419734,0.361134686,0.56266264,0.993377483,0.652173913,0.54961812,1,0.911112315,0.618899149,0.286975717,0.510039432,0.286538832,0.636964601,0.446751565,0.709249494,0.158532212,0.524248451,0.243809248,0.135314118,0.462620541,0.818376602,0.588274816,0.462879874,0.656013373,0.961395048,0,9
7,0.01409813,0.244325806,0.138061919,0.019945143,0.651895713,0.984403686,0.473866341,0.370894509,0.57904713,1,0.717391304,0.614472061,0.933289869,0.879499884,0.587960187,0.280353201,0.634153422,0.194738407,0.651926155,0.459364191,0.718044633,0.113118942,1,0,0,1,0.9086843,1,1,1,0.718113985,0,9
8,0.114934279,0.209922696,0.453824627,0.137623722,0.589109432,0.874356173,0.391594693,0.30437919,0.530214926,0.920529801,0.565217391,0.472664759,0.826302805,0.703677709,0.543710277,0.949227373,0.540956044,0.256296333,0.589146343,0.375577156,0.729284893,0.596295097,0.886440264,0,0.214776255,0.744016619,0.369885508,0.766177241,0.743259861,0.782870206,0.70765502,0,9
9,0.220294157,0.219378886,0.399302349,0.264318523,0.76947557,0.888884703,0.451357226,0.362577442,0.707071032,0.900662252,0.608695652,0.520012598,0.892800359,0.828479507,1,1,1,0,0.769914292,0.42371104,1,0.686848026,0.502569896,0.313006018,0.283795729,0.283784059,0.268844675,0.427812632,0.283445065,0.508296566,1,0,9
