,HR_mean,HR_std,HR_min,HR_max,HRV_RMSSD,HRV_MeanNN,HRV_SDNN,HRV_CVNN,HRV_CVSD,HRV_MedianNN,HRV_MadNN,HRV_MCVNN,HRV_pNN50,HRV_pNN20,HRV_HF,HRV_VHF,HRV_HFn,HRV_LFHF,HRV_SD1,HRV_SD2,HRV_SD1SD2,RSP_mean,RSP_std,RSP_min,RSP_max,RRV_RMSSD,RRV_MeanBB,RRV_SDBB,RRV_SD1,RRV_SD2,RRV_SD2SD1,label,ID
0,0.758412003,0.086068302,1,0.352878568,0.044965757,0.224907101,0,0,0.037604665,0.245901639,0.038461538,0.077743516,0.045704397,0.177977323,0.587709097,0.240762813,0.907257143,0.062320681,0.044965629,0,0.688831838,0,0.036487933,0.733998181,0.062342971,0.32888844,1,0.288603981,0.330418585,0.301667376,0.329330057,1,31
1,0.48554352,0.132135911,0.870547035,0,0.118079667,0.492066893,0.122869364,0.098933181,0.086610347,0.491803279,0.192307692,0.212680578,0.097484794,0.323198952,0.604615797,0.188319428,0.236609524,0.66777673,0.118091056,0.129713065,0.596896031,0.101328653,0,0.733998181,0.062342971,0.285863104,0.882646373,0.215751761,0.286942327,0.21309938,0.191387969,1,31
2,0.883671879,0.547478581,0.870547035,0.899555002,0,0.107388334,0.349012034,0.42051541,0,0.016393443,0.192307692,0.29297964,0,0.021942101,0,0,0,1,0,0.378435672,0,0.166587539,0.820739571,0,0.614086297,1,0.811732447,1,1,1,0.741899063,1,31
3,1,0.377056961,0.783264355,0.899555002,0.005074987,0,0.163318497,0.224075863,0.020746112,0,0,0.071576413,0.062557171,0,0.188478397,0.259833135,0.885514286,0.062006505,0.005048723,0.183774079,0.279811522,0.762484242,1,0.438861608,0.614086297,0.188974843,0.199083296,0.343774215,0.186316525,0.470395235,1,1,31
4,0.552658133,0,0.789411022,0.482040776,0.157577793,0.465823645,0.096594865,0.073491966,0.136101974,0.475409836,0,0,0.183791397,0.223206271,0.902943018,1,0.661019048,0.22520652,0.157720972,0.087647899,0.757556549,1,0.862874457,0.192200688,0.57360408,0.233974526,0,0.217284953,0.230614316,0.251801924,0.37831321,1,31
5,0.26064306,0.548901454,0.64547385,0.79187631,0.4737619,0.72353467,0.534854414,0.516309597,0.459666567,0.803278689,0.519230769,0.519768522,0.484483861,0.480019302,0.81769389,0.510131108,1,0,0.473750831,0.537391845,0.589352688,0.35219994,0.35702561,1,0,0,0.544487995,0.16944863,0,0.313164871,0.991352352,0,31
6,0.184734287,0.687901398,0.326007326,0.79187631,0.813333322,0.803617148,0.721279592,0.704890684,0.83006878,0.827868852,0.865384615,0.891780012,0.77898692,0.817280335,0.90428482,0.603098927,0.967209524,0.019095292,0.813375285,0.706729001,0.87538694,0.546638138,0.785401474,0.74007239,1,0.113607434,0.435090028,0.064229454,0.112700497,0.08304755,0.159482851,0,31
7,0,0.692474397,0,0.104065515,1,1,0.837499925,0.791443498,1,1,1,1,0.992567869,1,0.932015386,0.553039333,0.478885714,0.39731525,1,0.809828264,1,0.793472124,0.816999698,0.740626735,1,0.056516231,0.171011962,0.015027738,0.054584493,0.041830529,0.15333547,0,31
8,0.148966797,1,0,1,0.843358491,0.842676039,1,1,0.856309809,0.93442623,0.846153846,0.848525809,1,0.848169384,1,0.336114422,0.639133333,0.26105176,0.843428292,1,0.53883131,0.673766438,0.47368527,0.591990676,0.477212142,0.081175554,0.264363112,0,0.079699728,0,0,0,31
9,0.239707821,0.639433816,0.519794963,1,0.564835225,0.789249182,0.741993662,0.730331899,0.551846591,0.918032787,0.538461538,0.519705162,0.685033489,0.635709951,0.440916003,0.346841478,0.607304762,0.277316272,0.565262615,0.75273262,0.444655743,0.428400049,0.703921893,0.507958855,0.477212142,0.573139539,0.546728645,0.438406582,0.571555371,0.385244946,0.149139865,0,31
