,HR_mean,HR_std,HR_min,HR_max,HRV_RMSSD,HRV_MeanNN,HRV_SDNN,HRV_CVNN,HRV_CVSD,HRV_MedianNN,HRV_MadNN,HRV_MCVNN,HRV_pNN50,HRV_pNN20,HRV_HF,HRV_VHF,HRV_HFn,HRV_LFHF,HRV_SD1,HRV_SD2,HRV_SD1SD2,RSP_mean,RSP_std,RSP_min,RSP_max,RRV_RMSSD,RRV_MeanBB,RRV_SDBB,RRV_SD1,RRV_SD2,RRV_SD2SD1,label,ID
0,0.076798065,1,0.114655742,0.783827385,1,0.923191468,1,1,1,0.75,1,1,0.906838201,0.845956632,0,0,0.540998295,0.329468482,1,1,0,0.179944884,0.102472017,0.56300511,0,0.203336444,0.777674138,0.262110056,0.203653201,0.321343488,0.759218121,1,19
1,1,0.254884134,0.598677932,0.748289279,0.011706401,0,0.147731123,0.201042314,0.072834489,0,0.111111111,0.160038669,0.119466102,0,0.431407665,0.388069705,0,1,0.011532345,0.151607586,0.077704236,0,0.195801752,0.045777333,0.027762892,0.588063231,1,0.606939479,0.588808824,0.630377571,0.184382889,1,19
2,0,0.466268171,0,1,0.489267887,1,0.512756345,0.50093187,0.473902303,1,0.222222222,0.208551215,0.56604224,0.507621722,0.343754797,0.216487936,0.691638487,0.208370634,0.488944805,0.492004329,0.200907716,0.800402249,1,0,1,1,0.362444134,1,1,1,0,0,19
3,0.261862635,0,1,0,0,0.731030945,0,0,0,0.8,0,0,0,0.490979216,0.815432636,1,0.391099935,0.472235016,0,0,0.532526475,1,0.113054227,1,0.768596153,0,0,0,0,0,0.731389214,0,19
4,0.066840641,0.362910519,0.51209655,0.677626303,0.801051484,0.921555632,0.456360197,0.450093187,0.798151247,0.9,0.222222222,0.214878938,1,1,1,0.459115282,1,0,0.801234645,0.431986,1,0.553879969,0,0.814860533,0.216640961,0.017542922,0.381924131,0.048349552,0.017698131,0.075796961,1,0,19
