,HR_mean,HR_std,HR_min,HR_max,HRV_RMSSD,HRV_MeanNN,HRV_SDNN,HRV_CVNN,HRV_CVSD,HRV_MedianNN,HRV_MadNN,HRV_MCVNN,HRV_pNN50,HRV_pNN20,HRV_HF,HRV_VHF,HRV_HFn,HRV_LFHF,HRV_SD1,HRV_SD2,HRV_SD1SD2,RSP_mean,RSP_std,RSP_min,RSP_max,RRV_RMSSD,RRV_MeanBB,RRV_SDBB,RRV_SD1,RRV_SD2,RRV_SD2SD1,label,ID
0,0,0.490303074,0.370527621,0.22823219,0.128666812,1,0.596821091,0.557411751,0.10284829,1,0.4,0.374774282,0,0.131495042,0.151068951,0.019073569,1,0,0.125677142,0.600208824,0,0.337017039,0.526513824,0,0.065794596,0.50896105,0.562134287,0.755716101,0.505161119,0.919879236,0.570073813,1,24
1,0.449683947,0.443599492,1,0.82423384,0.581380246,0.53791522,0.43063561,0.42788489,0.556548683,0.636363636,0.4,0.393816689,1,0.381158184,0.649157582,1,0.49737115,0.168989712,0.581714507,0.42110687,0.881983248,0.51252894,1,0.215305765,1,1,0.424954069,1,1,0.96148962,0,1,24
2,0.409033901,0.268280983,1,0.82423384,0.437881367,0.581158187,0.230443241,0.228788832,0.417590275,0.6,0,0,0.993150923,0.187968373,1,0.472752044,0.896830049,0.02287416,0.438237092,0.22175207,1,0.563045886,0.954225628,0.426195067,1,0.757110027,0.382285168,0.826401289,0.756408125,0.857596118,0.158779042,1,24
3,0.243548564,0.792697985,0.224670438,0.75102145,0.493382753,0.748743382,0.849920933,0.821957778,0.459182457,0.690909091,0.35,0.341614227,0.503472026,0.25719349,0.058048988,0.125340599,0.079731253,0.702417644,0.493494732,0.861741559,0.207569161,0.391035947,0.181676547,0.512620666,0.074585157,0.032892848,0.527285911,0.20912706,0.032660145,0.317092918,1,1,24
4,0.187539673,0.875674508,0.224670438,0.75102145,0.554772664,0.808294606,0.947184615,0.911551004,0.512930521,0.8,0.85,0.827414501,0.503472026,0.38512854,0.007079145,0.017711172,0,1,0.554812736,0.964138511,0.181127375,0.201395587,0.314110915,0.482214145,0.04263882,0.450858963,0.752239389,0.499947108,0.45103086,0.52613666,0.254742216,1,24
5,0.350768541,0,0.690919236,0,0,0.638946975,0,0,0,0.563636364,0.3,0.298604651,0,0,0.102789183,0.100817439,0.246931506,0.38491064,0,0,0.628192383,0.266329865,0.249628081,0.702175682,0.06301377,0.380984831,0.64227904,0.341032463,0.3810345,0.301544754,0.116363673,1,24
6,0.502543788,0.411934902,0.540050063,0.336412251,0.388218671,0.487492942,0.429259941,0.429944505,0.376474794,0.454545455,0.4,0.403502052,0,0.44033338,0.067535042,0.138964578,0.131397394,0.574858111,0.388558588,0.432864197,0.576257242,0,0.352153414,0.334285243,0.072814746,0.444109535,1,0.632748744,0.445559272,0.755473831,0.507539339,1,24
7,0.497802803,0.433248176,0.540050063,0.336412251,0.512694203,0.489495292,0.468431282,0.468333429,0.494577524,0.418181818,0.4,0.405417237,0,0.566515883,0.057341073,0.145776567,0.148730667,0.539013202,0.512881175,0.46688708,0.709997372,0.142744948,0.261890456,0.334285243,0.073168333,0.377011666,0.810243435,0.492100181,0.376056645,0.567541438,0.428699713,1,24
8,1,1,0.669219212,1,1,0,0.958566454,0.99393558,1,0,0.75,0.781614227,0.489865222,0.680762171,0,0.254768392,0.299751995,0.318760711,1,0.948035747,0.712134197,0.226064023,0,1,0,0,0.705142398,0,0,0,0.523172957,1,24
9,0.599815206,0.961922651,0,0.714876033,0.900327282,0.38826559,1,1,0.871290669,0.454545455,1,1,0.496575824,0.881972188,0.049554014,0,0.107372503,0.631693065,0.90043046,1,0.539816941,1,0.936304608,0.064458238,0.730372783,0.889615393,0,0.96672577,0.88703157,1,0.130710279,0,24
10,0.797448047,0.642927955,0.955233059,0.596551724,0.848968416,0.191154914,0.629698091,0.649636707,0.838159933,0.127272727,0.7,0.722790698,0.493197323,1,0.226957384,0.201634877,0.315903864,0.307437411,0.848973425,0.60584858,0.97591215,0.804219893,0.865638705,0.065885489,0.616413775,0.863409871,0.163631035,0.945215291,0.861463175,0.982805515,0.143796778,0,24
