,HR_mean,HR_std,HR_min,HR_max,HRV_RMSSD,HRV_MeanNN,HRV_SDNN,HRV_CVNN,HRV_CVSD,HRV_MedianNN,HRV_MadNN,HRV_MCVNN,HRV_pNN50,HRV_pNN20,HRV_HF,HRV_VHF,HRV_HFn,HRV_LFHF,HRV_SD1,HRV_SD2,HRV_SD1SD2,RSP_mean,RSP_std,RSP_min,RSP_max,RRV_RMSSD,RRV_MeanBB,RRV_SDBB,RRV_SD1,RRV_SD2,RRV_SD2SD1,label,ID
0,0,0.090049491,0.379928166,0.13310962,1,1,0.257160262,0.151556293,0.660071552,1,0.125,0.079182631,1,0.953112581,0.641869389,0.851587302,1,0,1,0.232233396,1,1,0.552521974,0.941065727,1,0.200830595,0,0.136745886,0.198290791,0.074031037,0,1,26
1,0.070347422,0.160466403,0.067012398,0.13310962,0.739659728,0.91046553,0.31945195,0.212488058,0.527482654,0.960629921,0.083333333,0.054689279,0.607072742,1,0.719483058,0.423809524,0.639399292,0.136746625,0.739523433,0.308105116,0.730372945,0.68151827,0.514835092,0.68905651,0.556380202,0.074520423,0.198952305,0.270620331,0.073204634,0.370051654,0.488186927,1,26
2,0.110959341,0.076336093,0.067012398,0.121609067,0.189352983,0.859897157,0.142296336,0.104276663,0.147983521,0.887139108,0.055555556,0.044808776,0.232481574,0.626418478,0.333550536,0.26984127,0.164023849,0.586229851,0.189330215,0.150224182,0.654363903,0.542473704,0.300294153,0.688534286,0.409758581,0.039513559,0.314019968,0.188444619,0.03845626,0.267961997,0.425858693,1,26
3,0.089650605,0.067691267,0.367995105,0.22188755,0.120326179,0.885492321,0.125723171,0.087871474,0.082556375,0.913385827,0,0,0.288782794,0.458177532,0.418802491,0.211111111,0.454415397,0.25029439,0.120286189,0.134364739,0.636898068,0.458944957,0.360103322,0.288938546,0.082269143,0.231038138,0.422956346,0.451048724,0.230929606,0.556029627,0.424544917,1,26
4,0.088793691,0.176674583,0.367995105,0.22188755,0.508465789,0.887276849,0.314161937,0.214298285,0.370338248,0.93175853,0.208333333,0.15081133,0.548514941,0.733438095,0.224478714,0.13015873,0.166761243,0.582122381,0.508374099,0.313544768,0.596899885,0.135783166,0.348802918,0.289091035,0.047662496,0.45338708,0.826311898,0.595469476,0.456445573,0.649445349,0.258259213,1,26
5,0.116549247,0.055257976,1,0.144687617,0,0.852938234,0.064544199,0.052961734,0.009757155,0.897637795,0.083333333,0.063916362,0.025940033,0.548243546,0.605741384,0.582539683,0.58158633,0.165388012,0,0.077397104,0.654460462,0.287575385,0.254446185,0.487252251,0.04912279,0.239605937,0.587367736,0.345019755,0.240546839,0.392427392,0.261850039,1,26
6,0.097826344,0.187027991,0.525279472,0.081955923,0.700902059,0.877084443,0.360851509,0.248152059,0.520002168,0.902887139,0.25,0.18666033,0.652407783,0.615469296,1,0.426190476,0.701412256,0.108533545,0.700414684,0.349953718,0.649848345,0,0.434885658,0.14645177,0.056264419,0.241004481,0.945927071,0.7709687,0.236096513,1,0.826026042,1,26
7,0.070672242,0.160993006,0.525279472,0.081955923,0.827852137,0.910016693,0.326043316,0.217001056,0.593018213,0.934383202,0.333333333,0.242230736,0.816117744,0.742851787,0.453446279,0.265873016,0.423069238,0.2744138,0.827682866,0.311810545,0.772836224,0.00942558,0.377285714,0.146814214,0.056762112,0.146304655,1,0.728184703,0.148867994,0.969571801,1,1,26
8,0.07499241,0,0.906957361,0,0.021910062,0.90366394,0,0,0,0.950131234,0.111111111,0.07653925,0.032198857,0.643948631,0.97143788,1,0.810332563,0.061365051,0.021137022,0,0.813124084,0.289985286,0,1,0,0,0.572951382,0,0,0,0.112444171,1,26
9,0.391056314,0.338527942,1,0.387137137,0.525579322,0.544416984,0.393856121,0.359556494,0.609822203,0.556430446,0.277777778,0.278644054,0.605340273,0.76700384,0.186866493,0.704761905,0,1,0.524481338,0.393584247,0.501897102,0.810427588,0.490085597,0.667396594,0.473230719,0.295095797,0.105033214,0.271374428,0.292837508,0.235359666,0.075925085,0,26
10,0.773901152,1,0.391888502,1,0.640231181,0.184756989,1,0.968057022,1,0.257217848,1,1,0.453409047,0.333067953,0.180060817,0.571428571,0.579891943,0.156036911,0.638089913,1,0.026184553,0.580250747,0.750037438,0.205088254,0.94482495,0.781845502,0.333795324,0.669411585,0.781161542,0.526524854,0.006489373,0,26
11,1,0.989121502,0,1,0.412828448,0,0.922902746,1,0.962489159,0,0.083333333,0.239854664,0,0,0,0,0.476490381,0.228381466,0.409712483,0.907992462,0,0.570433754,1,0,0.94482495,1,0.372008985,1,1,0.930370412,0.103681626,0,26
