,HR_mean,HR_std,HR_min,HR_max,HRV_RMSSD,HRV_MeanNN,HRV_SDNN,HRV_CVNN,HRV_CVSD,HRV_MedianNN,HRV_MadNN,HRV_MCVNN,HRV_pNN50,HRV_pNN20,HRV_HF,HRV_VHF,HRV_HFn,HRV_LFHF,HRV_SD1,HRV_SD2,HRV_SD1SD2,RSP_mean,RSP_std,RSP_min,RSP_max,RRV_RMSSD,RRV_MeanBB,RRV_SDBB,RRV_SD1,RRV_SD2,RRV_SD2SD1,label,ID
0,0,0,0.238317279,0,0.63346922,1,0.461275756,0,0.177110862,1,0.68503937,0.444343665,0.779382243,0.955755104,0.666372148,0.574511819,0.485986071,0.23601171,0.63723359,0.377117577,0.744554244,0.627477648,0.245622895,0.849504216,0.471386961,0.092445223,0.235346402,0.107780027,0.091629344,0.124510838,0.265127173,1,17
1,0.024769267,0.050601635,0.238317279,0.014492537,0.602903579,0.958415625,0.582461974,0.075891974,0.17098171,0.921815889,0.57480315,0.355730329,0.822113243,1,0.707657009,0.56012333,0.695973807,0.114505091,0.606456037,0.525531398,0.618973102,0.777459688,0.2780576,0.635696044,0.471386961,0.141868502,0.178651269,0.134243851,0.140598811,0.130695466,0.089990945,1,17
2,0.085506436,0.15876254,0.319855255,0.107962751,0.903431932,0.859598685,0.847552956,0.254901268,0.383075453,0.823455233,1,1,0.902425533,0.940274853,0.386441692,0.443987667,0.208094946,0.524818987,0.90811588,0.764009804,0.718576325,0.231367936,0.406644855,0.512594536,0.231215333,0.156639302,0.584558378,0.287660449,0.155956643,0.393563811,0.689713044,1,17
3,0.074394152,0.137443694,0.319855255,0.107962751,0.848828962,0.894781301,0.753696639,0.189722874,0.336991765,0.856242119,0.921259843,0.862765691,1,0.984622275,0.304370751,0.25282631,0.373510641,0.328141654,0.853366172,0.66676992,0.734467871,0,0.203744312,0.512694838,0,0.07041458,0.829709834,0.197291646,0.070868938,0.288871225,1,1,17
4,0.140058976,0.086104899,0.435924613,0.330012869,0.654271051,0.77697426,0.467137726,0.08205034,0.258372672,0.740226986,0.448818898,0.307061618,0.794325996,0.879227079,0.623790455,1,0.998482408,0,0.657810369,0.361301927,0.775685503,0.488137471,0.002360707,0.654247541,0.033031086,0.051431798,0.364421326,0.035110914,0.051501197,0.021095696,0.07876274,1,17
5,0.166542905,0.103589394,0.393094592,0.330012869,0.629630671,0.740928609,0.489008902,0.108696573,0.255060559,0.665825977,0.37007874,0.244668282,0.762220474,0.911952423,0.586837867,0.881808839,0.820981974,0.058992932,0.633091718,0.417172769,0.712067082,0.191015883,0,0.654247541,0.012272323,0.058602541,0.619822067,0.040583978,0.058819769,0.024628661,0.057938811,1,17
6,0.132839082,0.049165753,0.393094592,0.066473421,0.499379228,0.788086916,0.390002731,0.035071612,0.157147539,0.750315259,0.401574803,0.233724386,0.754838872,0.951158002,0.674609169,0.188078109,1,0.004831042,0.502352091,0.332798272,0.648780255,0.430754704,0.061472646,0.721575789,0.167074964,0.05939933,0.387188323,0.047984443,0.059427241,0.039007037,0.113383425,1,17
7,0.09590344,0.028720814,0.288794441,0.066473421,0.498305174,0.841749687,0.381141258,0.01104551,0.141026267,0.789407314,0.377952756,0.176271915,0.693383539,0.918569587,0.700161035,0.72045221,0.777206995,0.078075095,0.501163269,0.309544171,0.663999528,0.793825428,0.068577389,0.720184023,0.166796816,0.04868178,0.154648302,0.036537366,0.048331268,0.027146215,0.121681263,1,17
8,0.104804051,0.030662593,0.386806026,0.01868696,0.53832568,0.828899841,0.370938904,0.010000282,0.169391896,0.770491803,0.448818898,0.286546288,0.727501621,0.94579254,1,0.878725591,0.709656404,0.107904282,0.541444443,0.290023719,0.717951746,1,0.04777229,1,0.207559805,0,0,0,0,0,0.347967465,1,17
9,0.823697411,1,0,1,0,0.07954287,0.922195797,0.84469194,0.003598,0,0.362204724,0.920600064,0.026686189,0.006442601,0,0.004110997,0,1,0,1,0,0.115733906,1,0,1,1,1,1,1,1,0.000363142,0,17
10,1,0.535796813,1,1,1,0,1,1,1,0.003783102,0.196850394,0.545297228,0,0,0.001980875,0,0.274141011,0.430294421,1,0.468034184,1,0.848978202,0.79816982,0.314614405,1,0.470304338,0.26091024,0.458069238,0.467084356,0.450682201,0.012210084,0,17
11,0.792300506,0.278047452,1,0.647694731,0.008901879,0.115372017,0,0.079705641,0,0.128625473,0,0,0.103554281,0.214903508,0.776218096,0.886947585,0.492526838,0.230278368,0.009582256,0,0.335559861,0.25975744,0.680291865,0.170982491,0.595506681,0.585463595,0.771211593,0.61850442,0.577715881,0.664105059,0.097713862,0,17
12,0.719877996,0.415981165,0.793448451,0.673857574,0.118977408,0.161319301,0.335877833,0.312621825,0.081680182,0.145018916,0.118110236,0.224928692,0.188463721,0.262386618,0.143478075,0.995889003,0.24794061,0.44828498,0.119995808,0.349947703,0.274478363,0.34932823,0.531861559,0.491749473,0.800610496,0.322373562,0.486460607,0.301681629,0.319822849,0.284641059,0,0,17
