,HR_mean,HR_std,HR_min,HR_max,HRV_RMSSD,HRV_MeanNN,HRV_SDNN,HRV_CVNN,HRV_CVSD,HRV_MedianNN,HRV_MadNN,HRV_MCVNN,HRV_pNN50,HRV_pNN20,HRV_HF,HRV_VHF,HRV_HFn,HRV_LFHF,HRV_SD1,HRV_SD2,HRV_SD1SD2,RSP_mean,RSP_std,RSP_min,RSP_max,RRV_RMSSD,RRV_MeanBB,RRV_SDBB,RRV_SD1,RRV_SD2,RRV_SD2SD1,label,ID
0,0,0.448654097,0,0.441159348,1,1,1,0.679522685,0.864612931,1,1,1,1,1,0.186311981,0.014084507,0.98985108,0.00334734,1,1,0.297090561,0.400388209,0.533548733,0.320052878,0.801085697,0.70105331,0.590628259,0.526689935,0.699489995,0.407633763,0.015902954,1,29
1,0.099011345,0.378469431,0,0.219282238,0.765792623,0.849356423,0.75022139,0.557396703,0.661482478,0.786324786,0.752808989,0.862840898,0.589877996,0.834768714,0.076874076,0.113504557,0.378107839,0.303927742,0.765135034,0.742636847,0.341432842,0.659458398,0.331080904,0.823126648,0.801085697,0.240872682,0.220103589,0.115009026,0.239614828,0.033494365,0,1,29
2,0.117174947,0.161119894,0.182278481,0.136003521,0.583864125,0.824209281,0.332384301,0.247272356,0.399481581,0.765811966,0.258426966,0.298525647,0.348116803,0.682661401,0.046246751,0.091963546,0,1,0.584046164,0.33079484,0.629636262,0.826696657,0.149819451,1,0.28446526,0.002027813,0.015277362,0,0.001997595,0,0.545257473,1,29
3,0.146704016,0,0.454961832,0.047201072,0.311818003,0.783758883,0,0,0,0.753846154,0,0,0.205999829,0.628046911,0.640804158,1,0.747934046,0.079559669,0.312228814,0,1,0.798697886,0.170251531,0.999627201,0.28446526,0.025103002,0.035056032,0.025663474,0.025042344,0.027201992,0.531121598,1,29
4,0.139673709,0.061476017,0.28742515,0,0.403262357,0.794330517,0.13331658,0.101420048,0.138178555,0.741880342,0.078651685,0.096239047,0.308662354,0.737828053,0.310350099,0.153272577,0.51011863,0.206035423,0.402868882,0.130722582,0.792898072,0.724722747,0.118871918,0.910253684,0.18378254,0.014571664,0.118664658,0.011074502,0.014627799,0.010427231,0.521822215,1,29
5,0.15459247,0.134436972,0.28742515,0.073487443,0.423455867,0.773564652,0.248792383,0.196511217,0.187976671,0.704273504,0.011235955,0.027887171,0.405870282,0.66715644,0.267364827,0.243579122,0.342269467,0.340603253,0.423787644,0.259859819,0.59060758,0.831862285,0.165826408,0.910253684,0.185546494,0,0.034838411,0.014052744,0,0.021745002,0.634109286,1,29
6,0.20999512,0.130847658,0.405,0.092652562,0.408189684,0.701799391,0.189468472,0.168574934,0.2252131,0.661538462,0,0.027333366,0.418970427,0.612520289,0.626560669,0.375310688,0.757555564,0.079474007,0.408069643,0.192143992,0.683262745,0.338801917,0.151581646,0.685564403,0.132484748,0.018511288,0.500276992,0.114203838,0.018843766,0.15750679,1,1,29
7,0.224039355,0.160959201,0.469565217,0.096525375,0.465450252,0.684710235,0.226393993,0.203072434,0.336274363,0.646153846,0.123595506,0.184158708,0.47975161,0.645526042,1,0.606462303,1,0,0.465571567,0.2338755,0.669427922,0.073802361,0,0.686310244,0,0.049315158,0.842115512,0.048114563,0.049293117,0.048956089,0.497642765,1,29
8,0.20618836,0.110808482,0.469565217,0.096525375,0.332148584,0.707190045,0.149057909,0.134681511,0.094461891,0.676923077,0.011235955,0.036268091,0.325131631,0.515800359,0.242088366,0.494614747,0.423696017,0.263388225,0.332205257,0.15700827,0.667458192,0.458393478,0.090316509,0.899940608,0.113000556,0.036595795,0.38211357,0.037196579,0.036400887,0.0389299,0.519637847,1,29
9,0.523829309,0.576308127,0.50297542,0.617670576,0.630292857,0.365472664,0.563267641,0.621298861,1,0.323076923,0.449438202,0.795227429,0.479285505,0.708037932,0.376446007,0.662800331,0.460703226,0.235854149,0.62961431,0.570207396,0.396927844,1,0.700018468,0.236610451,0.697654871,0.53906089,0,0.443526755,0.535739177,0.386414855,0.143641794,0,29
10,0.843930439,1,0.50297542,1,0.217650242,0.104525125,0.771699717,1,0.509047405,0.018803419,0.269662921,0.763094418,0.13090726,0.183258857,0,0,0.094543887,0.718861314,0.217301991,0.79939012,0,0,0.944979229,0,0.992217202,1,1,1,1,1,0.276971863,0,29
11,1,0.496004997,1,1,0,0,0.143432994,0.377771789,0.148497084,0,0.056179775,0.41184651,0,0,0.03608011,0.136702568,0.423118726,0.261485792,0,0.16881772,0.305004516,0.331444174,1,0.236495994,1,0.562239409,0.528661344,0.691216228,0.558273296,0.763929857,0.549927502,0,29
