,HR_mean,HR_std,HR_min,HR_max,HRV_RMSSD,HRV_MeanNN,HRV_SDNN,HRV_CVNN,HRV_CVSD,HRV_MedianNN,HRV_MadNN,HRV_MCVNN,HRV_pNN50,HRV_pNN20,HRV_HF,HRV_VHF,HRV_HFn,HRV_LFHF,HRV_SD1,HRV_SD2,HRV_SD1SD2,RSP_mean,RSP_std,RSP_min,RSP_max,RRV_RMSSD,RRV_MeanBB,RRV_SDBB,RRV_SD1,RRV_SD2,RRV_SD2SD1,label,ID
0,0.006167524,0.399741708,0,0.282825974,0.971518235,1,0.926803127,0.490114872,0.765144912,1,0.724489796,0.316781245,1,1,0.162241503,0.457831325,1,0,0.97147589,0.898470028,0.623527844,0.460725038,0.850577857,0.255998706,0.808478566,0.22704408,0.255693702,0.449906478,0.220368208,0.559467214,0.369364454,1,20
1,0.036673931,0.354568911,0.042321732,0.282825974,1,0.95332613,0.817744733,0.41981821,0.816422423,0.95134443,0.734693878,0.345401778,0.843905206,0.795348846,0.306712767,0.195783133,0.912142931,0.010700861,1,0.762980031,0.743009476,0.257007758,0.594241799,0.255756452,0.382290454,0.501549458,0.483101457,0.677598665,0.491334153,0.681896363,0.211726547,1,20
2,0,0,0.042321732,0,0.885103332,0.983527652,0.473084266,0.107908102,0.687186751,0.95262484,0.326530612,0.052527581,0.733231093,0.811365026,1,0.698795181,0.968911628,0.004316843,0.885113571,0.377813102,1,0.423508293,0.535289764,0.465466484,0.383294472,0.463855603,0.298981714,0.458620028,0.451163807,0.371280162,0.107697141,1,20
3,0.092795739,0.080285098,0.331627941,0.098702644,0.458758209,0.848443859,0.437684142,0.131024261,0.306807039,0.842509603,0.204081633,0,0.622468063,0.719238898,0.182451562,0.11746988,0.708117829,0.040819645,0.458636847,0.427945332,0.468136248,0.567854933,0.458683298,0.503592738,0.582637755,0.296819762,0.174693256,0.214307542,0.286876159,0.139816825,0.073348858,1,20
4,0.191684107,0.080981191,0.424468824,0.098702644,0.376210814,0.721234459,0.35732137,0.110393007,0.261331445,0.706786172,0.612244898,0.36961757,0.429293558,0.539132032,0.107208559,0.180722892,0.539584076,0.079431444,0.37621765,0.349225921,0.434267104,0.526923183,0.411292368,0.602709241,0.583179443,0.209087889,0.199244404,0.159282306,0.202729143,0.146141508,0.125933456,1,20
5,0.214046155,0.000226992,0.424468824,0.06380684,0.354841894,0.693498661,0.229637977,0,0.247099041,0.679897567,0.132653061,0.000854191,0.378380362,0.469186055,0.251444974,0.194277108,0.827202604,0.021577144,0.354914118,0.21273713,0.525795141,0.423362459,0.405207956,0.617338108,0.152740199,0,0.224875817,0.184434522,0,0.32832002,0.61167257,1,20
6,0.264983554,0.172557044,0.469789293,0.10516126,0.355849502,0.632930115,0.397978355,0.189539421,0.268903901,0.624839949,0.428571429,0.262432076,0.410387239,0.603195476,0.13279405,0.179216867,0.216437043,0.267117196,0.355654188,0.401255591,0.372121236,0.272221839,0.441637481,0.222819714,0.152740199,0.374980198,0.406021121,0.601408396,0.363274576,0.672964696,0.291252335,1,20
7,0.280549635,0.358599349,0.452915121,0.10516126,0.472911911,0.616948522,0.61735439,0.413987401,0.407986489,0.544174136,0.93877551,0.733451342,0.554771702,0.813953503,0.014834627,0,0.022377162,0.815126132,0.472643737,0.629089351,0.349850765,0.106936229,0.235720085,0.448459865,0.090421737,0.050755772,0.681736116,0.622457849,0.048389046,0.854314453,1,1,20
8,0.298466215,0.277265539,0.452915121,0.227837408,0.289957472,0.594712357,0.479502836,0.28929529,0.206676291,0.576184379,0.632653061,0.456178989,0.371798108,0.412204934,0.008076195,0.037650602,0,1,0.289476448,0.492339381,0.243013727,0,0,0,0,1,1,0.916568642,1,0.455577343,0,1,20
9,0.402739257,0.23060454,0.565187629,0.286579162,0.139832379,0.484811343,0.312459952,0.175185823,0.063902811,0.491677337,0.408163265,0.311944261,0.13540491,0.190229215,0.003522735,0.114457831,0.344599013,0.158442743,0.139832706,0.327510479,0.1669846,0.351082743,0.842933843,4.66E-05,0.529532772,0.699517525,0.373865386,1,0.683092722,1,0.227221282,1,20
10,0.882378042,0.625352511,0.90916523,0.835686857,0,0.079581284,0.288629246,0.389661486,0,0.080665813,0.285714286,0.447729705,0.009042306,0.06445183,0,0.079819277,0.116840556,0.429797475,0,0.324420381,0,1,1,1,1,0.142419832,0,0.030368196,0.135956203,0,0.069992199,0,20
11,1,0.341760835,1,0.835686857,0.004523982,0,0,0.069555551,0.03268686,0,0,0.190844723,0,0,0.051758106,1,0.314770228,0.172548854,0.004236972,0,0.198152489,0.921089526,0.802239903,1,0.926120486,0.087369524,0.014202009,0,0.08321751,0.011732019,0.121823392,0,20
12,0.833540555,0.592734924,0.982787554,1,0.103955629,0.114416137,0.292001459,0.369422586,0.137843212,0.092189501,0.040816327,0.180841429,0.179463063,0.203720941,0.061386914,0.572289157,0.303201727,0.184635081,0.103793385,0.317660909,0.128877916,0.690326729,0.814455464,0.428292809,0.54973155,0.179364999,0.111202745,0.214838986,0.172644991,0.262497382,0.228855041,0,20
13,0.534994962,1,0.236859821,1,0.845815164,0.358596809,1,1,1,0.281690141,1,1,0.666014787,0.62411012,0.259116707,0.665662651,0.836604914,0.019308934,0.844417967,1,0.464380568,0.35157258,0.6689445,0.329847455,0.545218804,0.440828061,0.367614496,0.574865057,0.43007348,0.580493258,0.204974496,0,20
