,HR_mean,HR_std,HR_min,HR_max,HRV_RMSSD,HRV_MeanNN,HRV_SDNN,HRV_CVNN,HRV_CVSD,HRV_MedianNN,HRV_MadNN,HRV_MCVNN,HRV_pNN50,HRV_pNN20,HRV_HF,HRV_VHF,HRV_HFn,HRV_LFHF,HRV_SD1,HRV_SD2,HRV_SD1SD2,RSP_mean,RSP_std,RSP_min,RSP_max,RRV_RMSSD,RRV_MeanBB,RRV_SDBB,RRV_SD1,RRV_SD2,RRV_SD2SD1,label,ID
0,0.095125676,0.11835611,0.468594279,0.129420869,0.53592882,0.861270827,0.194268782,0.207100049,0.502135761,0.819559229,0.048484848,0.048761354,0.871257323,0.771905276,0.471980997,0.361275964,0.693594549,0.064139596,0.536059406,0.196579276,0.89591848,0.593586646,0.310863579,0.894535922,0.399240035,0.183749743,0.12947288,0.029979461,0.183208608,0,0.315126045,1,23
1,0.094197834,0,0.528544312,0,0.412025965,0.861801539,0,0,0.345785272,0.803030303,0,0,0.831423574,0.880798365,1,0.882789318,1,0,0.412081999,0,1,0.548385195,0.355829031,0.611535964,0.392668448,0.284855249,0.144190477,0.105802296,0.284180012,0.064871022,0.295660102,1,23
2,0.067296589,0.049460748,0.530027339,0,0.460030009,0.901998415,0.096214011,0.086081859,0.390068312,0.834710744,0.096969697,0.097283237,0.868728205,0.781411812,0.547577548,0.602373887,0.475325853,0.145338437,0.460221025,0.099486568,0.918033052,0.510740453,0.405659878,0.610891999,0.392668448,0.299761219,0.188921781,0.236290553,0.303305253,0.211888966,0.498512122,1,23
3,0.070929511,0.243508563,0.479672166,0.04759524,0.578101885,0.896265209,0.422907413,0.431917433,0.539251604,0.859504132,0.4,0.415301404,0.960334356,0.840642241,0.326973207,0.325667656,0.368233921,0.209401371,0.577971632,0.4258689,0.69014358,0.329556587,0.291657206,0.347176172,0.282247123,0.257492189,0.302904114,0.384500191,0.262552388,0.382581555,0.841995152,1,23
4,0.038153669,0.406619313,0.326019236,0.059904354,0.843974671,0.942226131,0.788370359,0.786080548,0.844209449,0.917355372,0.812121212,0.824872007,1,1,0.090388857,0.040059347,0.13212204,0.504450325,0.843808674,0.763784518,0.689865287,0.141864528,0.051160271,0.290102976,0.075739354,0.592701859,0.581248292,0.159539649,0.619271756,0.020547779,0,1,23
5,0,0.416668556,0.326019236,0.059904354,1,1,0.865820866,0.828085452,1,1,0.854545455,0.824244426,0.98879954,0.953691271,0.211519181,1,0.181911439,0.402850093,1,0.815478472,0.797480479,0.102939527,0.054777839,0.112710593,0.075709278,0.720016578,0.665170074,0.311052205,0.762606427,0.175567272,0.081797257,1,23
6,0.019026354,0.549939152,0,0.222051479,0.962703433,0.950425146,0.945511511,0.942874379,0.984577727,0.994490358,0.884848485,0.858051197,0.938815361,0.795571374,0.07925221,0.304896142,0.085098264,0.61969521,0.961914111,0.898674939,0.700424235,0.028499684,0.03344524,0,0.026056171,0.890174283,0.852269822,0.463728879,0.957318992,0.309647235,0.106766171,1,23
7,0.035624014,0.55326059,0.398937099,0.222051479,0.770001934,0.949137024,1,1,0.75009199,0.953168044,1,1,0.722202009,0.716287844,0.019897888,0.012611276,0,1,0.770028073,1,0.471978177,0,0,0.000240216,0,0.408126938,1,0.174231331,0.329577455,0.134731568,0.348520364,1,23
8,0.053833841,0.291426377,0.398937099,0.173213177,0.557834834,0.920399409,0.549738873,0.55150617,0.503447614,0.840220386,0.345454545,0.36416185,0.68663107,0.744537975,0.057781,0,0.104931547,0.569748399,0.557946847,0.553883323,0.556524187,0.371007921,0.495531156,0.104989133,0.272115082,0.631758915,0.289121442,1,0.610230246,1,1,1,23
9,0.114330191,0.083093742,0.512406577,0.037868693,0.518468151,0.835382662,0.12014749,0.139207638,0.491544947,0.774104683,0.006060606,0.013922378,0.814877259,0.780560877,0.460073113,0.226261128,0.562775306,0.108012778,0.518473612,0.108393534,0.99895802,0.699514098,0.344741262,1,0.401118593,0,0.081993894,0,0,0.002707735,0.748144681,1,23
10,0.688344557,0.801056411,0.978100328,0.873835262,0.006882447,0.229149812,0.344498282,0.786880516,0,0.272727273,0.375757576,0.685499587,0.0459593,0.040843585,0.07343709,0.274480712,0.467511125,0.144996145,0.006275735,0.412606792,0,1,0.714918925,0.922605132,0.797361563,0.444777069,0,0.101098124,0.44183266,0.010261593,0.081601885,0,23
11,1,1,1,1,0,0,0.303922943,0.946113596,0.074503656,0,0.254545455,0.697018993,0,0,0,0.008160237,0.182705426,0.40692744,0,0.380436581,0.005973588,0.910798038,0.837073121,0.620453346,1,0.785154468,0.044287257,0.272332277,0.783909119,0.113230877,0.019107355,0,23
12,0.887754048,0.979043149,0.762227091,1,0.061107421,0.07685546,0.370197312,0.967253747,0.151551026,0.071625344,0.23030303,0.607316268,0.108033895,0.192245098,0.007959155,0.417655786,0.102613184,0.551741472,0.060653648,0.437963057,0.055085802,0.825372654,1,0.078624635,1,1,0.062118239,0.730787781,1,0.628906016,0.318186869,0,23
