,HR_mean,HR_std,HR_min,HR_max,HRV_RMSSD,HRV_MeanNN,HRV_SDNN,HRV_CVNN,HRV_CVSD,HRV_MedianNN,HRV_MadNN,HRV_MCVNN,HRV_pNN50,HRV_pNN20,HRV_HF,HRV_VHF,HRV_HFn,HRV_LFHF,HRV_SD1,HRV_SD2,HRV_SD1SD2,RSP_mean,RSP_std,RSP_min,RSP_max,RRV_RMSSD,RRV_MeanBB,RRV_SDBB,RRV_SD1,RRV_SD2,RRV_SD2SD1,label,ID
0,0,0.556102508,0,0.260647359,1,1,0.821870372,0.782035016,0.958227591,1,0.705882353,0.57210017,1,0.698467831,0.24387149,0.577248271,0.281494166,0.254487186,1,0.78724416,0.857645958,0.48994835,0.542064141,0.345550937,0.480007158,0.635686713,0.393312605,0.456251534,0.630407168,0.368698359,0.009688975,1,4
1,0.10309398,0.755368591,0,0.451327434,0.999721677,0.882324121,1,0.99178508,1,0.901960784,1,0.842429941,0.917836459,0.702669915,0.240101514,1,0.143753996,0.441631126,0.999551989,1,0.681405482,0.466621517,0.512600141,0.629533022,0.480007158,0.40745889,0.416615599,0.3946072,0.404686339,0.392931081,0.24698556,1,4
2,0.11527304,0.729706555,0.30868389,0.451327434,0.187133845,0.86779902,0.882922937,0.882390256,0.082174399,1,0.411764706,0.327500803,0.140394045,0.510818581,0.025543888,0.032282859,0.253452659,0.285674165,0.187983371,0.966245843,0.05321581,0.597830494,0.533302354,0.629834329,0.471467212,0.134213723,0.351201918,0.213174655,0.132479153,0.249597312,0.441836788,1,4
3,0.080586843,0.653961904,0.127492877,0.380295098,0.345134192,0.908388016,0.836570722,0.82437833,0.251192772,1,0.529411765,0.425354309,0.353013966,0.805320993,0.05312908,0.03151422,0.276601461,0.262424047,0.345820751,0.90267963,0.216344927,0.324365594,0.381742128,0.737379326,0.471467212,0.206326322,0.540941236,0.289857897,0.203264,0.327904155,0.457047821,1,4
4,0.048015512,0.231954682,0.127492877,0.170568562,0.344207995,0.94532855,0.313429968,0.307758183,0.240736981,0.946078431,0.323529412,0.26367931,0.426079697,0.917401694,0.531125292,0.086087625,0.522255807,0.111304961,0.344774349,0.328978465,0.660440314,0.196153319,0.124899339,0.73226455,0.117474821,0.107245483,0.722768327,0.16271899,0.107077856,0.189915529,0.352954694,1,4
5,0.024972914,0,0.374195656,0,0.236476178,0.971468903,0,0,0.113541772,0.980392157,0.176470588,0.134935559,0.142857178,0.781549172,0.646909539,0.126056879,0.578652495,0.090596429,0.237312223,0,0.935158552,0.218035919,0.106451333,0.657722371,0.053510183,0.059975001,0.66750003,0.129954857,0.05948666,0.163135529,0.403011312,1,4
6,0.056034639,0.157568416,0.374195656,0.114951165,0.389606956,0.934639349,0.190021327,0.190941385,0.294538626,0.965686275,0.323529412,0.260193551,0.497092939,0.938051261,0.743991026,0.027671022,0.771561674,0.039241646,0.390192249,0.183624116,0.879871738,0,0.180082482,0.57224987,0.03644071,0.063392696,1,0.291643254,0.063443561,0.371801882,1,1,4
7,0.039797638,0.083301951,0.561436525,0.114951165,0.362028671,0.953569396,0.086558728,0.086970312,0.258653944,0.970588235,0.235294118,0.185616658,0.355066455,1,1,0.150653344,1,0,0.362611338,0.069849479,1,0.032600367,0.089684188,0.57224987,0,0.029248428,0.950433162,0.191310887,0.028107832,0.254144121,0.795013615,1,4
8,0.105910628,0.08405934,0.561436525,0.219287469,0.117033601,0.879118081,0.05148862,0.068351941,0,0.892156863,0,0,0,0.682139686,0.577541975,0,0.542940246,0.103759396,0.117520963,0.065321078,0.686137777,0.317343165,0,1,0.070900049,0,0.571732367,0,0,0,0.029734602,1,4
9,1,1,0.990070212,1,0.015071841,0,0.701917653,1,0.090549183,0,0.529411765,0.660964088,0.368269853,0,0,0.04688701,0,1,0.015644913,0.785264662,0,0.208321918,0.859438426,0,1,1,0.824335744,1,1,1,0.343947439,0,4
10,0.95082517,0.960878886,1,0.956137248,0.077402347,0.041727198,0.701022056,0.982967521,0.15967922,0.019607843,0.764705882,0.884121451,0.434010066,0.061335071,0.177464737,0.059953882,0.165640599,0.408112307,0.077675077,0.778658559,0.057722996,0.625767102,0.77250709,0.371627709,1,0.787079204,0.306309386,0.573321412,0.780984609,0.470143761,0.021430131,0,4
11,0.879959888,0.85846345,1,0.870428422,0,0.105379462,0.599905149,0.848198427,0.043599635,0.196078431,0.882352941,0.941361281,0.313186847,0.123928342,0.055243945,0.225211376,0.103600791,0.538410203,0,0.668626698,0.04878366,0.791439714,0.85439056,0.173527808,0.636181218,0.781781219,0.176221163,0.582306951,0.774581833,0.48863299,0.043395807,0,4
12,0.883546482,0.933664769,0.668191699,0.870428422,0.023431636,0.103272552,0.689948177,0.947570414,0.074002639,0.18627451,0.941176471,1,0.187912133,0.269640247,0.001930963,0.151421983,0.071648121,0.635117935,0.023918782,0.772050197,0.014086832,1,1,0.173527808,0.753382468,0.804967112,0,0.571012079,0.796055781,0.45700748,0,0,4
