,HR_mean,HR_std,HR_min,HR_max,HRV_RMSSD,HRV_MeanNN,HRV_SDNN,HRV_CVNN,HRV_CVSD,HRV_MedianNN,HRV_MadNN,HRV_MCVNN,HRV_pNN50,HRV_pNN20,HRV_HF,HRV_VHF,HRV_HFn,HRV_LFHF,HRV_SD1,HRV_SD2,HRV_SD1SD2,RSP_mean,RSP_std,RSP_min,RSP_max,RRV_RMSSD,RRV_MeanBB,RRV_SDBB,RRV_SD1,RRV_SD2,RRV_SD2SD1,label,ID
0,0.227970071,0.495993449,0.146632853,0.392939417,0.901043952,0.740940524,0.648116693,0.67413977,0.901538462,0.632398754,0.380434783,0.429342142,0.509498194,0.31809434,0.302778487,0.184024578,0.265272648,0.405491662,0.900831362,0.64962135,0.529819671,0.395480777,0.212600384,0.885831471,0.59690698,0.167325853,0.440273745,0.186360302,0.160288205,0.135818859,0.098283529,1,31
1,0.344358761,0.536398802,0.256396471,0.469988917,0.952929483,0.619723217,0.63009384,0.694564058,1,0.560747664,0.456521739,0.522281458,0.749276735,0.472851752,0.363531964,0.159447005,0.241381376,0.438237976,0.952882711,0.629797631,0.585672663,0.380302991,0.266015253,0,0.251160554,1,0.48450166,1,1,0.604647475,0,1,31
2,0.187114864,0.772864031,0.421537576,0.496427472,0.795958108,0.787956053,0.977463694,0.974044957,0.779360415,0.816199377,1,1,0.752932399,0.968156722,0.184461529,0.076190476,0.781429469,0.063168388,0.796180169,0.993204398,0.210198827,0.510265812,0.091947483,1,0.249701845,0.015854961,0.318901436,0,0.010367148,0,0.077033323,1,31
3,0.164389592,0.772567615,0.357070219,0.496427472,1,0.810980729,1,0.987318769,0.975073466,0.853582555,0.913043478,0.904254776,1,1,0.101298328,0.010752688,0.366285315,0.300597964,1,1,0.328613423,0.260441041,0.238032451,0.478557598,0.230675807,0.481214757,0.620039212,0.695265103,0.479937421,0.556990194,0.222141114,1,31
4,0.01905749,0.318896668,0,0.2904561,0.951695595,0.97868366,0.450655139,0.420969462,0.867484875,1,0.27173913,0.256179374,0.849147633,0.733969365,0.398558122,0.124116743,1,0,0.951496943,0.434386898,0.79054368,0.243358029,0.142644279,0.478332134,0.142913459,0.342550132,0.634080489,0.494955349,0.340748368,0.399738893,0.198925012,1,31
5,0,0,0.337964766,0,0.50756253,1,0,0,0.430492653,0.987538941,0,0,0.565012069,0.684181557,1,1,0.748950561,0.070246388,0.506626519,0,1,0.370461846,0.274736259,0.493349702,0.20577779,0.033529747,0.450858006,0.52041473,0.019720667,0.566031023,0.737334324,1,31
6,0.232879352,0.198750869,0.650144868,0.403021347,0.284162824,0.734858162,0.144935755,0.191620906,0.280656871,0.753894081,0.141304348,0.168226921,0.354298057,0.698825022,0.376387648,0.17235023,0.259903567,0.413826683,0.28403495,0.20181245,0.469850326,0.080292895,0.292659639,0.472268425,0.157695615,0.140025449,0.843494085,0.989095868,0.136667039,1,1,1,31
7,0.260759781,0.169405103,0.969536424,0.403021347,0,0.705278427,0.078111475,0.133745506,0,0.710280374,0.173913043,0.207445859,0,0.197205428,0.140981881,0.037173579,0.16629895,0.555515896,0,0.163628736,0.232005072,0,0,0.471150534,0,0,1,0.364655693,0,0.412848305,0.587629488,1,31
8,0.233238032,0.342024861,0.622465019,0.423359536,0.344223339,0.734047181,0.337321265,0.377039466,0.341538462,0.719626168,0.380434783,0.411843481,0.509498194,0.508459649,0.120294756,0.016589862,0.83706628,0.045812429,0.344205091,0.393993434,0.327406307,0.223914933,0.051499697,0.705823384,0.132296741,0.016162502,0.662562866,0.191475836,0.012035695,0.222646859,0.341294615,1,31
9,1,1,1,1,0.2693097,0,0.707849866,1,0.482178047,0,0.434782609,0.637974135,0.089706929,0,0,0,0.311030682,0.34757908,0.268729264,0.775264529,0,0.781406505,0.814937488,0.70523603,0.908007817,0.699803931,0.150940246,0.706305728,0.692538966,0.439556936,0.026575983,0,31
10,0.936889588,0.848939601,1,0.872747671,0.262833464,0.053954685,0.596946682,0.857563307,0.456871219,0.062305296,0.5,0.694997832,0.134431271,0.000818761,0.130582493,0.121351767,0,1,0.2622958,0.664457416,0.0603254,1,1,0.797429935,1,0.608849597,0,0.71130074,0.599271203,0.50736012,0.11548184,0,31
