,HR_mean,HR_std,HR_min,HR_max,HRV_RMSSD,HRV_MeanNN,HRV_SDNN,HRV_CVNN,HRV_CVSD,HRV_MedianNN,HRV_MadNN,HRV_MCVNN,HRV_pNN50,HRV_pNN20,HRV_HF,HRV_VHF,HRV_HFn,HRV_LFHF,HRV_SD1,HRV_SD2,HRV_SD1SD2,RSP_mean,RSP_std,RSP_min,RSP_max,RRV_RMSSD,RRV_MeanBB,RRV_SDBB,RRV_SD1,RRV_SD2,RRV_SD2SD1,label,ID
0,0.098465159,0.407797791,0,0.474358974,0.00179586,0.017195275,0.002906784,0.006510117,0.004190869,0.915254237,0.095238095,0.083524916,0.112328502,0.117882326,0.733983158,0.662400975,0.922222352,0.003940011,0.001790381,0.003112534,0.416398533,0.886955178,0.755622419,0.017407884,0.504253661,0.471651532,0.14849909,0.570080968,0.469872885,0.553016542,0.588135714,1,6
1,0,0.461995823,0,0,0.001997562,0.019381743,0.003286492,0.007336457,0.004631372,1,0.087301587,0.074035611,0.139588423,0.148142037,0.70440174,1,0.668151041,0.023217709,0.001993757,0.003813153,0.394837626,0.372117334,0.538827049,0.819027729,0.504253661,0.420342376,0.613582006,0.332666326,0.420351477,0.222718276,0.114018766,1,6
2,0.483778163,0.28960182,0.80064593,0,0.00083078,0.008101827,0.00195908,0.004649057,0.001977454,0.406779661,0.142857143,0.141863931,0.058022026,0.0580951,0.469662852,0.333942718,1,0,0.000828854,0.002290198,0.371435288,0.502429134,0,1,0,0,0.439809793,0,0,0.037121285,1,1,6
3,0.816339469,0.21971066,1,0.200971984,0,0.000655298,0.001265063,0.003298172,0,0.033898305,0.103174603,0.107870495,0.00014425,0,0.273389062,0.186471664,0.76433057,0.015110845,0,0.001709946,0.321053044,1,0.100494789,0.70785524,0.254979453,0.121846239,0,0.032596211,0.121795273,0,0.367254444,1,6
4,0.845690377,0,0.964222874,0.200971984,3.76E-05,0,0,0,0.000132087,0,0,0,0,0.024045115,1,0.775746496,0.940352929,0.003059153,3.71E-05,0,0.439320923,0.994257466,0.259120179,0.613268093,0.254979453,0.240598919,0.019543755,0.167672904,0.240506878,0.114394964,0.299387941,1,6
5,1,0.936878785,0.754907588,1,0.364501058,0.182970087,0.466437769,0.925132998,0.764271301,0.338983051,0.238095238,0.24201297,0.402452883,0.226512602,0.020728585,0.00670323,0.374983921,0.076875701,0.363638062,0.458326693,0.674167071,0.773041156,1,0.012746603,0.797734628,0.740830633,0.257889029,1,0.73917858,1,0.697086979,0,6
6,0.92485715,1,0.754907588,1,0.33352634,0.646982524,0.796720685,0.970290976,0.423926683,0.983050847,0.587301587,0.579418433,0.515697656,0.387294568,0,0,0.136145381,0.240006216,0.333274672,0.930156308,0,0.481084774,0.975873576,0.190329288,0.797734628,0.888091943,0.588178638,0.989330185,0.887937879,0.87120052,0.29510907,0,6
7,0.593962799,0.650829907,0.587187007,0.104166667,0.424497746,0.324141373,0.600260075,1,0.747028849,0.728813559,0.246031746,0.240720775,0.419255417,0.534526363,0.001295537,0.001218769,0.024204507,0.667056969,0.423896906,0.664751145,0.43512628,0.277430193,0.983774305,0.121006821,1,1,0.808411059,0.966393655,1,0.731960724,0,0,6
8,0.848615543,0.879768162,0.587187007,0.104166667,0.284819264,0.253006546,0.296289708,0.532495715,0.543376715,0.881355932,0.452380952,0.446377892,0.576752532,0.657011908,0.219254141,0.074954296,0.221126612,0.149243726,0.284368562,0.303836228,0.886416506,0.277420769,0.337188207,0.648758482,0.095939365,0.398959471,0.737112956,0.320272622,0.398919788,0.221913535,0.154419415,0,6
9,0.953475855,0.756799826,0.789170507,0.062080537,1,1,1,0.940668832,1,0.915254237,1,1,1,1,0.007557297,0.004265692,0,1,1,1,1,0,0.343659143,0,0.081623478,0.561190262,1,0.566111409,0.561519628,0.47547448,0.274574607,0,6
