,HR_mean,HR_std,HR_min,HR_max,HRV_RMSSD,HRV_MeanNN,HRV_SDNN,HRV_CVNN,HRV_CVSD,HRV_MedianNN,HRV_MadNN,HRV_MCVNN,HRV_pNN50,HRV_pNN20,HRV_HF,HRV_VHF,HRV_HFn,HRV_LFHF,HRV_SD1,HRV_SD2,HRV_SD1SD2,RSP_mean,RSP_std,RSP_min,RSP_max,RRV_RMSSD,RRV_MeanBB,RRV_SDBB,RRV_SD1,RRV_SD2,RRV_SD2SD1,label,ID
0,0,1,0,0,1,1,1,1,1,1,0.8,0.737348214,1,1,0.346244408,0.277087034,0.810326976,0.092215475,1,1,0.577751155,0,0.665195776,0.061925109,0.120369008,1,1,1,1,0.932519953,0.367721007,1,8
1,0.303704443,0.658638447,0.138978564,0.106594621,0.509567071,0.683120773,0.623186193,0.632758775,0.513719178,0.730769231,0.2,0.161928827,0.490401043,0.490401508,0.441488109,0.305506217,0.415684179,0.377817985,0.50954804,0.627543039,0.330960123,0.034581668,0.787918082,0.14321718,0.240963646,0.876182276,0.96929327,0.978585938,0.876265011,1,0.55149415,1,8
2,0.461967253,0.613269092,0.462740385,0.601134052,0.343191662,0.523729326,0.52694891,0.541424786,0.347259823,0.615384615,0.6,0.570646452,0.243500472,0.378779255,0.083941606,0,0,1,0.343187564,0.534546317,0.133082321,0.211988325,0.901214199,0,0.268527983,0.962355426,0.766907577,0.977090649,0.961820985,0.925507029,0.398187568,1,8
3,0.454864535,0.52561445,0.462740385,0.601134052,0.370922658,0.531444658,0.459474011,0.469828228,0.376161557,0.576923077,0.6,0.573805012,0.243078972,0.324106022,0.439133506,0.500888099,0.358159937,0.43363632,0.370823524,0.460854392,0.367197216,0.312777289,0.699688322,0.085537295,1,0.952619547,0.664405989,0.715893202,0.951874025,0.429941116,0,1,8
4,0.277523572,0.539991695,0.566860465,0.035237283,0.355774795,0.714014812,0.495809152,0.497901224,0.351210946,0.692307692,0.6,0.564469713,0.248232511,0.330977721,0.044266541,0.456483126,0.33354486,0.446410545,0.355788248,0.501780103,0.233453135,0.195545675,0.551389646,0.425955267,0.574980578,0.766037091,0.790117907,0.605558302,0.765773374,0.421255616,0.139823998,1,8
5,0.627432997,0.561630337,0.642326158,0.702818627,0.494925252,0.359173101,0.470164075,0.490667143,0.517231287,0.346153846,1,1,0.240995358,0.481989617,0.053449494,0.021314387,0.749273571,0.126861869,0.494873955,0.467780898,0.674516515,1,0.231976527,0.987447615,0.197496808,0,0,0,0,0.010557029,1,0,8
6,0.790610335,0.312066692,0.673603505,0,0.079604133,0.199629992,0.25898322,0.27275163,0.079754152,0.115384615,0.2,0.199901734,0,0.106017865,0,0.001776199,1,0,0.079565678,0.265102877,0,0.624047992,0.016638,0.987447615,0,0.038463726,0.316185881,0.008954123,0.03859963,0,0.812931632,0,8
7,1,0,1,0.12462056,0,0,0,0,0,0,0,0,0,0,1,1,0.879106688,0.055460287,0,0,0.678281705,0.435680113,0,1,0.010304429,0.059130613,0.490090977,0.04448505,0.059233805,0.043711797,0.840175186,0,8
8,0.906241983,0.344080866,0.765836557,0.160899654,0.133013058,0.089089923,0.26800946,0.28739841,0.141435575,0.038461538,0.4,0.411735804,0,0,0.388980457,0.154529307,0.276499338,0.531740433,0.133008393,0.273492294,0.155981516,0.156605436,0.425672591,0.369091794,0.23711964,0.397740176,0.798090355,0.439936496,0.397883912,0.455354764,0.672201418,0,8
9,0.704336819,0.356287701,0.765836557,1,0.384373677,0.284144049,0.27654481,0.287815189,0.403307236,0.346153846,0.6,0.59268618,0.239760363,0.159840604,0.818342359,0.611012433,0.912884228,0.040718529,0.384357522,0.271299796,1,0.320208746,1,0.368954264,0.972828854,0.428636813,0.628859063,0.502077373,0.428507557,0.536305105,0.721550584,0,8
