,HR_mean,HR_std,HR_min,HR_max,HRV_RMSSD,HRV_MeanNN,HRV_SDNN,HRV_CVNN,HRV_CVSD,HRV_MedianNN,HRV_MadNN,HRV_MCVNN,HRV_pNN50,HRV_pNN20,HRV_HF,HRV_VHF,HRV_HFn,HRV_LFHF,HRV_SD1,HRV_SD2,HRV_SD1SD2,RSP_mean,RSP_std,RSP_min,RSP_max,RRV_RMSSD,RRV_MeanBB,RRV_SDBB,RRV_SD1,RRV_SD2,RRV_SD2SD1,label,ID
0,0.339922212,1,0.827731802,1,0.828113505,0.654962475,1,1,0.82716493,0.55,1,1,0.993535572,0.569545584,0,0,0.446776649,0.480292757,0.828111886,1,0,0.717373838,0.057480181,0.963924537,0.653514113,0,0.234159387,0.008662444,0,0.021201204,0.923370233,1,16
1,1,0.384542392,0.827731802,1,0.585125405,0,0.329106586,0.35957027,0.782249371,0,0.111111111,0.140743974,0.96822024,0.726356045,0.316045335,0.264026403,0.593089529,0.33353836,0.584962981,0.345189743,0.56403589,0.652009703,0.079458283,0.963924537,0.653514113,0.004462264,0.278535829,0.014213876,0.00444947,0.02753963,0.948404714,1,16
2,0.802665389,0.175624226,0.913298483,0.017106467,0.332571474,0.193283463,0.20080676,0.207465468,0.390585699,0.15,0,0.012609729,0.460629534,0.807288046,0.345467907,0.259075908,1,0,0.332526084,0.221076531,0.643234321,0.533817998,0,0.946380416,0,0.007075975,0.391535032,0,0.00708913,0,0,1,16
3,0.901550388,0.389876886,0.896095076,0.017106467,0,0.09529911,0.393540798,0.419096689,0.011857708,0,0.111111111,0.140743974,0.227721182,0.429980632,0.08267149,0.112211221,0.65842799,0.270710629,0,0.425183038,0.316997843,0.522004663,0.184398404,0.466672287,0.568167135,0.112374036,0.413398817,0.103610235,0.112347668,0.101518903,0.042465096,1,16
4,0.633116162,0.199058348,0.896095076,0.856058373,0.64210326,0.357460988,0.26341001,0.259318132,0.712899748,0.25,0.222222222,0.233182987,0.464767345,0.698825083,0.26929708,0.193069307,0.335767374,0.597045054,0.641334882,0.260644489,0.681919435,0.592800566,0.198981949,0.466672287,0.568167135,0.110249641,0.346264838,0.105243114,0.110213214,0.106503752,0.147048784,1,16
5,0.852144939,0,1,0.503381986,0.505640007,0.143751863,0,0,0.625943227,0.3,0,0,0,1,1,1,0.406619989,0.512530686,0.505014961,0,1,1,0.117175378,0.97256781,1,0.004861283,0,0.015604838,0.004816182,0.029638986,1,0,16
6,0.533526084,0.417491895,0.135627773,0.138593482,0.497852708,0.459182488,0.508172982,0.50646788,0.494430471,0.3,0,0,0.64027511,0.504246178,0.052485797,0.156765677,0.111409941,0.850235903,0.497840602,0.526509856,0.342823419,0.94794685,0.084564982,1,0.263045183,0.004042828,0.033657979,0.011537208,0.004031267,0.023272639,0.829626217,0,16
7,0.242772687,0.610549193,0.135627773,0.409627932,1,0.754149553,0.696267444,0.674742381,1,0.75,0.444444444,0.413696106,1,0.811905389,0.164579859,0.204620462,0.119142777,0.848084031,1,0.695647464,0.302017235,0.133036618,1,0,0.456197783,1,0.838904633,1,1,1,0.190374171,0,16
8,0,0.461574864,0,0.409627932,0.862032502,1,0.599453281,0.551797851,0.735177866,1,0.111111111,0.054561327,0.772302234,0.808185666,0.156044205,0.293729373,0,1,0.862120155,0.606652313,0.35462686,0,0.899055647,0.045885772,0.456197783,0.82498195,1,0.809953727,0.825052766,0.797907138,0.102346931,0,16
9,0.275323861,0.504323824,0,0,0.176806783,0.719279642,0.633025452,0.612475334,0,0.5,0.222222222,0.210582472,0.533570669,0,0.079081993,0.173267327,0.102379951,0.863888154,0.176607205,0.653741119,0.138969994,0.705514736,0.14283559,0.875335715,0.497583007,0.027976615,0.247340972,0.037699209,0.027971385,0.051069738,0.796940693,0,16
