,HR_mean,HR_std,HR_min,HR_max,HRV_RMSSD,HRV_MeanNN,HRV_SDNN,HRV_CVNN,HRV_CVSD,HRV_MedianNN,HRV_MadNN,HRV_MCVNN,HRV_pNN50,HRV_pNN20,HRV_HF,HRV_VHF,HRV_HFn,HRV_LFHF,HRV_SD1,HRV_SD2,HRV_SD1SD2,RSP_mean,RSP_std,RSP_min,RSP_max,RRV_RMSSD,RRV_MeanBB,RRV_SDBB,RRV_SD1,RRV_SD2,RRV_SD2SD1,label,ID
0,0.259710369,0.205913599,0.261875523,0.219560116,0.570029029,0.694587871,0.535769615,0.526881974,0.425253855,0.708994709,0.428571429,0.404538254,0.712888842,0.566091367,0.11487492,0.142259414,0.190168338,0.692954893,0.56942125,0.531617058,0.318997087,0.012989685,0.056568018,0.501289883,0,0.310889493,0.949978709,0.292482365,0.311030372,0.276303797,0.320472533,1,33
1,0.216914125,0.156679204,0.385410275,0.20695008,0.138482978,0.742789887,0.455842773,0.419613013,0,0.783068783,0.380952381,0.333876258,0,0.428399779,0.08620934,0.064714086,0.108493635,0.820409811,0.138575873,0.460343024,0.173268574,0.087066587,0.291181947,0.635589739,0.105914014,0.407815964,0.848766087,0.371103275,0.407765842,0.336940616,0.183935285,1,33
2,0.128588685,0.315453122,0.180377445,0.20695008,0.388813446,0.84492253,0.777193821,0.772703733,0.195468221,0.835978836,0.80952381,0.81909458,0.210518752,0.7912305,0.045957055,0.043235704,0.134903819,0.784007231,0.388255266,0.778752205,0.012672045,0.140556613,0.510818643,0.041432361,0.105914014,0.88061502,0.836157421,0.866273915,0.880291749,0.852829865,0.194924116,1,33
3,0,0.260510715,0.150699186,0,0.477676285,1,0.765177738,0.715785509,0.218127115,1,0.833333333,0.803007653,0.431243106,0.758986028,0,0,0.055464722,0.912062459,0.477165411,0.765577104,0.060072725,0.140554051,0.250388989,0.251323534,0.090419541,0.521762227,0.812766316,0.453331484,0.521536761,0.386016686,0,1,33
4,0.054546693,0.414507106,0,0.219560116,0.736829356,0.950060053,1,1,0.472264009,0.968253968,1,1,0.773371875,1,0.012649706,0.00446304,0,1,0.736300544,1,0,0,0.565431154,0,0.178842676,1,1,1,1,1,0.22488745,1,33
5,0.957897268,0,1,0.753838871,0,0,0,0,0.151278676,0,0,0,0.168345631,0,1,1,0.934817064,0.019335819,0,0,0.848839688,1,1,0.612589455,1,0.174132496,0,0.196473918,0.173342718,0.217773356,0.68317767,0,33
6,0.896023362,0.153810553,0.728727183,0.905651819,0.322739912,0.055251414,0.224669879,0.290428888,0.468127115,0.031746032,0.238095238,0.309980142,0.627864914,0.351884902,0.409715825,0.321338912,0.810448956,0.11358378,0.32242884,0.224453489,0.607412048,0.648193757,0.631460384,0.418524118,0.850781813,0.178789088,0.264923269,0.248839723,0.178224735,0.309495108,1,0,33
7,0.678543773,0.227602458,0.728727183,0.905651819,0.581863799,0.258723879,0.383600364,0.448754767,0.636987589,0.285714286,0.428571429,0.498672438,0.749302413,0.668630512,0.127205726,0.10404463,1,0,0.581140702,0.378165955,0.52047743,0.593199043,0.668544452,0.418524118,0.623720269,0.291471824,0.329008748,0.302299455,0.290845422,0.31393577,0.513747642,0,33
8,0.558945416,0.135173911,0.583289543,0.361660575,0.768279994,0.376629883,0.304559651,0.318958618,0.765607371,0.380952381,0.428571429,0.476315848,0.863442518,0.875608674,0.592516477,0.456624826,0.803675403,0.117340564,0.76756305,0.294617826,0.767362703,0.537089954,0.416184499,1,0.462568516,0.160690991,0.375478773,0.148710847,0.160255841,0.139144902,0.447467928,0,33
9,1,1,0.583289543,1,1,0.370472398,0.278649911,0.287557083,1,0.35978836,0.285714286,0.302728753,1,0.838694388,0.74381688,0.411715481,0.980613624,0.013901448,1,0.251286943,1,0.335286505,0,0.958362282,0.166734289,0,0.566403849,0,0,0,0.694496848,0,33
