,HR_mean,HR_std,HR_min,HR_max,HRV_RMSSD,HRV_MeanNN,HRV_SDNN,HRV_CVNN,HRV_CVSD,HRV_MedianNN,HRV_MadNN,HRV_MCVNN,HRV_pNN50,HRV_pNN20,HRV_HF,HRV_VHF,HRV_HFn,HRV_LFHF,HRV_SD1,HRV_SD2,HRV_SD1SD2,RSP_mean,RSP_std,RSP_min,RSP_max,RRV_RMSSD,RRV_MeanBB,RRV_SDBB,RRV_SD1,RRV_SD2,RRV_SD2SD1,label,ID
0,0,0,0.341145801,0,0.083460728,1,0.04018099,0,0,1,0.2875,0.025095986,0.609183628,0.869638774,0.432509732,0.275659824,1,0,0.084433431,0.048242573,0.657306599,0.70931692,0.55361512,0.316349273,0.41277398,0.335348212,0.1521139,0.305586111,0.34183203,0.204016653,0.211462432,1,13
1,0.324477721,0.105945039,0.341145801,0,0,0.650486087,0,0.085170205,0.025856302,0.62037037,0.4375,0.255706806,0.133132017,0.353943944,0.87026297,0.017595308,0.452853699,0.329361019,0,0,0.555480403,0.521223721,0.407236173,0,0.189695705,1,0.319755599,0.861643649,1,0.491044029,0.08682415,1,13
2,0.421840876,0.433941402,0.186416323,0.696494465,0.413353605,0.560091879,0.410413064,0.438460286,0.43278365,0.50462963,0.5875,0.425712624,0.681516662,0.829378922,1,0.623900293,0.549907945,0.242712865,0.413696247,0.417254425,0.769867417,0.191110415,0.21038843,0.354097926,0.147951904,0.374957706,0.624154579,0.637717131,0.386212733,0.586971929,0.41625481,1,13
3,0.475865497,0.622583394,0.186416323,0.289855072,0.501661829,0.509101513,0.726184059,0.711805744,0.535974712,0.333333333,0.55,0.462268761,0.669742026,0.65055388,0,0,0,1,0.501928704,0.781782816,0.50977098,0.039732966,0.092352692,0.088654934,0.028987197,0.357490109,0.906313226,1,0.379053682,1,0.671895696,1,13
4,0.528425727,0.614123223,0.170286223,0.708333333,0.709058542,0.465305023,0.646952822,0.67181986,0.750668986,0.326388889,0.3125,0.249156486,0.78897977,0.738601454,0.934217844,0.737536657,0.590859619,0.211009847,0.708497709,0.61350573,1,0.2522964,0.234877838,0.317423448,0.081366743,0,0.591607344,0.589722978,0,0.672672001,1,1,13
5,0.396573332,0.70186002,0,0.726256983,0.908588611,0.586224389,0.951815608,0.846897226,0.874046695,0.444444444,0.7625,0.603769634,1,1,0.289981727,0.412756598,0.30271282,0.468123692,0.908870502,0.968551683,0.888675554,0.130482075,0.408363717,0.089724888,0.322890889,0.406172701,0.771195204,0.925374046,0.423980595,0.900493881,0.569258248,1,13
6,0.478230771,0.798424469,0,0.775047259,1,0.508697679,1,0.928823497,1,0.361111111,0.4875,0.39432228,0.83721437,0.726408018,0.666878525,1,0.727751727,0.117197772,1,1,0.977781657,0,0.054873867,0.06789607,0.124859099,0.493715413,0.909808917,0.808906031,0.513004236,0.728667381,0.404055159,1,13
7,0.682230536,0.490843543,0.223124736,0.241297468,0.377952578,0.330065132,0.362766374,0.509433194,0.497608376,0.206018519,0,0,0.238873778,0.175963163,0.240168428,0.208211144,0.11042508,0.757632054,0.377144515,0.317970675,0.833693336,0.005879191,0,0.07072288,0,0.657530454,1,0.939767998,0.682885203,0.800638867,0.337195151,1,13
8,1,0.833047736,1,1,0.046159274,0,0.514851745,0.829673164,0.30472304,0,0.5125,0.580232693,0,0,0.368316517,0.340909091,0.621980246,0.189627588,0.045184473,0.591892608,0,1,1,1,1,0.024336479,0,0,0.034096217,0,0.294302957,0,13
9,0.791512728,1,0.026245111,0.582740214,0.606634024,0.244343255,0.888024497,1,0.765721167,0.108796296,1,1,0.373150282,0.23544983,0.087391753,0.122434018,0.726648086,0.12616462,0.605792286,0.929912711,0.515887388,0.436826745,0.407821956,0.046016475,0.526243545,0.864931041,0.392188086,0.581125368,0.867023429,0.177395013,0,0,13
